Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2012-13,21,ATL,NBA,SG,4.0,0.0,24.0,0.0,6.6,0.0,0.0,2.2,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,4.4,6.6,0.0,0.0,4.4,4.4,0.0,28.0,110.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,23,ATL,NBA,SG,4.0,0.0,21.0,9.8,14.7,0.667,4.9,9.8,0.5,4.9,4.9,1.0,0.833,0.0,0.0,2.4,4.9,7.3,0.0,0.0,0.0,0.0,4.9,24.4,157.0,110.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,8.0,0.0,45.0,4.6,10.4,0.444,2.3,5.8,0.4,2.3,4.6,0.5,0.556,0.0,0.0,1.2,4.6,5.8,3.5,0.0,0.0,2.3,4.6,11.6,87.0,110.0,
