Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2011-12,24,UTA,NBA,SF,2,0,7,0.0,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,14.9,14.9,1.0,0.0,22.4,22.4,7.5,7.5,0.0,0.0,7.5,14.9,140,93,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,7,0.0,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,14.9,14.9,1.0,0.0,22.4,22.4,7.5,7.5,0.0,0.0,7.5,14.9,140,93,
