Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2007-08,22,NOH,NBA,PG,12.0,12.0,486.0,12.7,25.2,0.502,0.6,2.4,0.238,12.1,22.8,0.53,0.514,7.1,9.0,0.785,1.8,4.9,6.7,15.4,3.2,0.2,2.5,4.9,32.9,126.0,107.0,
2008-09,23,NOH,NBA,PG,5.0,5.0,201.0,8.0,19.4,0.411,1.3,4.3,0.313,6.6,15.2,0.439,0.445,4.8,5.6,0.857,1.1,4.8,5.8,13.8,2.1,0.0,6.4,2.1,22.1,98.0,121.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,25,NOH,NBA,PG,6.0,6.0,250.0,9.5,17.3,0.545,2.0,4.3,0.474,7.4,13.1,0.569,0.604,8.8,11.0,0.796,0.7,8.3,9.0,15.5,2.5,0.0,5.0,2.5,29.7,126.0,111.0,
2011-12,26,LAC,NBA,PG,11.0,11.0,423.0,8.9,20.9,0.427,1.7,5.0,0.333,7.3,16.0,0.456,0.466,5.2,6.0,0.872,0.8,6.4,7.1,11.1,3.8,0.1,5.5,3.8,24.8,102.0,104.0,
2012-13,27,LAC,NBA,PG,6.0,6.0,224.0,11.9,22.4,0.533,1.5,4.6,0.316,10.5,17.8,0.589,0.565,8.0,9.0,0.892,0.7,5.1,5.8,9.2,2.7,0.0,2.2,4.1,33.3,132.0,113.0,
2013-14,28,LAC,NBA,PG,13.0,13.0,472.0,9.7,20.9,0.467,3.4,7.4,0.457,6.4,13.5,0.472,0.548,4.3,5.6,0.774,1.3,4.6,5.8,14.2,3.9,0.0,4.1,5.3,27.2,120.0,109.0,
2014-15,29,LAC,NBA,PG,12.0,12.0,445.0,10.4,20.7,0.503,3.0,7.1,0.415,7.4,13.6,0.548,0.574,5.2,5.6,0.941,0.8,5.0,5.8,11.5,2.4,0.3,2.8,4.0,29.0,127.0,108.0,
2015-16,30,LAC,NBA,PG,4.0,4.0,125.0,15.2,31.1,0.487,2.5,8.2,0.3,12.7,22.9,0.554,0.526,6.1,6.1,1.0,1.6,4.9,6.6,11.9,3.7,0.0,1.6,4.9,38.9,125.0,103.0,
2016-17,31,LAC,NBA,PG,7.0,7.0,260.0,13.8,27.7,0.496,2.9,7.8,0.368,10.9,19.9,0.546,0.548,6.0,6.8,0.879,0.8,6.4,7.2,14.2,2.5,0.2,3.9,4.9,36.4,122.0,109.0,
2017-18,32,HOU,NBA,PG,15.0,15.0,517.0,11.4,24.9,0.459,3.6,9.6,0.374,7.9,15.3,0.513,0.531,4.3,5.1,0.83,0.9,7.8,8.6,8.4,2.9,0.4,2.7,4.6,30.7,116.0,106.0,
2018-19,33,HOU,NBA,PG,11.0,11.0,397.0,8.3,18.6,0.446,2.1,7.9,0.27,6.2,10.7,0.576,0.503,4.8,5.7,0.844,1.8,7.0,8.8,7.5,3.0,0.9,4.7,4.5,23.5,109.0,106.0,
2019-20,34,OKC,NBA,PG,7.0,7.0,261.0,10.1,20.6,0.491,2.9,7.9,0.372,7.2,12.7,0.565,0.563,4.2,4.8,0.885,0.6,9.0,9.6,6.8,2.0,0.6,4.2,3.3,27.4,112.0,106.0,
2020-21,35,PHO,NBA,PG,20.0,20.0,683.0,11.0,22.2,0.497,2.1,4.8,0.446,8.9,17.4,0.511,0.545,4.2,4.8,0.877,0.7,4.5,5.2,12.6,1.7,0.2,3.2,3.5,28.4,121.0,112.0,
2021-22,36,PHO,NBA,PG,13.0,13.0,448.0,10.0,17.8,0.561,2.2,5.6,0.388,7.8,12.2,0.642,0.623,4.0,4.3,0.946,0.8,5.4,6.2,12.4,2.2,0.2,3.6,4.6,26.2,130.0,117.0,
2022-23,37,PHO,NBA,PG,7.0,7.0,250.0,7.5,17.9,0.418,1.8,5.5,0.321,5.7,12.4,0.46,0.467,0.4,0.8,0.5,1.0,5.9,6.9,10.2,2.4,1.0,1.4,3.1,17.1,112.0,118.0,
15 Yrs,15 Yrs,15 Yrs,15 Yrs,,149.0,149.0,5442.0,10.5,21.6,0.484,2.3,6.2,0.373,8.1,15.4,0.528,0.537,5.0,5.8,0.854,1.0,5.9,6.9,11.7,2.7,0.3,3.6,4.1,28.2,119.0,110.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
