Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2012-13,23,MEM,NBA,PF,8.0,0.0,6.0,0.6,1.5,0.417,0.0,0.0,,0.6,1.5,0.417,0.417,0.4,0.5,0.75,0.5,0.9,1.4,0.0,0.0,0.1,0.3,0.9,1.6,
2013-14,24,MEM,NBA,PF,7.0,0.0,3.6,0.4,1.4,0.3,0.0,0.0,,0.4,1.4,0.3,0.3,0.0,0.1,0.0,1.1,1.0,2.1,0.0,0.1,0.4,0.3,0.3,0.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,26,POR,NBA,PF,11.0,0.0,18.6,1.9,3.6,0.525,0.0,0.2,0.0,1.9,3.5,0.553,0.525,1.7,3.0,0.576,2.4,4.5,6.8,1.3,0.2,0.6,0.9,3.0,5.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,28,POR,NBA,C,4.0,0.0,17.8,1.3,2.5,0.5,0.0,0.0,,1.3,2.5,0.5,0.5,0.3,1.0,0.25,1.3,6.8,8.0,0.0,0.0,0.3,1.0,1.8,2.8,
2018-19,29,BRK,NBA,C,3.0,0.0,13.7,2.3,3.3,0.7,0.0,0.0,,2.3,3.3,0.7,0.7,0.7,0.7,1.0,1.3,5.0,6.3,0.7,0.0,0.3,0.0,3.0,5.3,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,33.0,0.0,11.8,1.2,2.5,0.5,0.0,0.1,0.0,1.2,2.4,0.513,0.5,0.8,1.3,0.568,1.4,3.2,4.6,0.5,0.1,0.4,0.5,1.8,3.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,15.0,0.0,4.9,0.5,1.5,0.364,0.0,0.0,,0.5,1.5,0.364,0.364,0.2,0.3,0.6,0.8,0.9,1.7,0.0,0.1,0.3,0.3,0.6,1.3,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,15.0,0.0,18.4,1.7,3.3,0.52,0.0,0.1,0.0,1.7,3.2,0.542,0.52,1.3,2.5,0.541,2.1,5.1,7.1,0.9,0.1,0.5,0.9,2.7,4.8,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,3.0,0.0,13.7,2.3,3.3,0.7,0.0,0.0,,2.3,3.3,0.7,0.7,0.7,0.7,1.0,1.3,5.0,6.3,0.7,0.0,0.3,0.0,3.0,5.3,
