0
2016-17 NBA 11.2 (8th)
2017-18 NBA 10.7 (13th)
2018-19 NBA 10.3 (19th)
2020-21 NBA 10.7 (9th)
2022-23 NBA 9.6 (16th)
Active 9.6 (15th)
