Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2014-15,20,HOU,NBA,C,17.0,0.0,127.0,7.8,11.5,0.677,0.0,0.0,,7.8,11.5,0.677,0.677,5.6,10.8,0.517,4.8,10.8,15.6,1.9,1.1,3.4,1.1,7.1,21.2,133.0,105.0,
2015-16,21,HOU,NBA,C,5.0,0.0,43.0,3.4,10.2,0.333,0.0,0.0,,3.4,10.2,0.333,0.333,2.3,5.7,0.4,9.1,13.6,22.7,2.3,3.4,2.3,3.4,5.7,9.1,84.0,103.0,
2016-17,22,HOU,NBA,C,11.0,11.0,286.0,8.0,14.3,0.561,0.0,0.2,0.0,8.0,14.1,0.568,0.561,4.2,6.8,0.615,4.5,12.2,16.7,2.1,1.4,4.9,1.4,4.9,20.2,124.0,102.0,
2017-18,23,HOU,NBA,C,17.0,17.0,520.0,9.2,13.9,0.66,0.0,0.0,,9.2,13.9,0.66,0.66,2.5,5.3,0.473,5.9,13.1,19.0,2.1,1.4,3.5,1.4,3.7,20.8,132.0,102.0,
2018-19,24,HOU,NBA,C,11.0,11.0,331.0,6.9,12.4,0.561,0.0,0.0,,6.9,12.4,0.561,0.561,2.3,5.3,0.429,6.2,10.9,17.0,2.4,0.5,1.8,2.4,3.9,16.1,116.0,108.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,26,ATL,NBA,C,18.0,18.0,569.0,7.1,11.8,0.603,0.0,0.0,,7.1,11.8,0.603,0.603,1.5,3.4,0.436,5.3,12.2,17.5,1.5,1.0,1.7,1.6,4.0,15.8,122.0,108.0,
2021-22,27,ATL,NBA,C,2.0,2.0,40.0,2.5,7.6,0.333,0.0,0.0,,2.5,7.6,0.333,0.333,0.0,0.0,,5.0,13.9,18.9,0.0,1.3,1.3,1.3,2.5,5.0,88.0,110.0,
2022-23,28,ATL,NBA,C,6.0,6.0,151.0,7.3,12.0,0.605,0.0,0.0,,7.3,12.0,0.605,0.605,1.3,1.9,0.667,4.7,11.0,15.8,0.9,1.9,0.9,1.3,1.6,15.8,127.0,118.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,87.0,65.0,2067.0,7.6,12.6,0.602,0.0,0.0,0.0,7.6,12.6,0.603,0.602,2.5,5.0,0.495,5.5,12.1,17.6,1.8,1.2,2.6,1.6,4.0,17.7,124.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (5 Yrs),HOU (5 Yrs),HOU (5 Yrs),HOU (5 Yrs),,61.0,39.0,1307.0,8.0,13.2,0.606,0.0,0.0,0.0,8.0,13.2,0.608,0.606,3.1,6.2,0.503,5.7,12.1,17.8,2.2,1.2,3.3,1.7,4.4,19.2,125.0,104.0,
ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),,26.0,26.0,760.0,6.9,11.7,0.594,0.0,0.0,,6.9,11.7,0.594,0.594,1.4,2.9,0.467,5.2,12.0,17.2,1.3,1.2,1.5,1.5,3.4,15.2,121.0,110.0,
