"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('Unnamed: 21_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 26_level_0', 'Awards')"
2018-19,21,LAC,NBA,C,4.0,3.0,39.0,0.5,4.5,1.0,0.556,0.278,0.167,0.0,0.0,0.5,0.6,0.4,0.333,,0.444,0.0,0.0,0.0,0.0,
2019-20,22,LAC,NBA,C,13.0,13.0,320.0,0.564,2.2,1.0,0.782,0.192,0.026,0.0,0.0,0.564,0.607,0.467,0.0,,0.795,0.346,23.0,0.0,0.0,
2020-21,23,LAC,NBA,C,17.0,7.0,301.0,0.596,2.7,1.0,0.632,0.351,0.0,0.018,0.0,0.596,0.611,0.6,,0.0,0.824,0.509,23.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,25,LAC,NBA,C,5.0,5.0,130.0,0.567,3.7,1.0,0.467,0.5,0.033,0.0,0.0,0.567,0.571,0.6,0.0,,0.706,0.233,6.0,0.0,0.0,
2023-24,26,LAC,NBA,C,6.0,6.0,192.0,0.6,4.0,1.0,0.414,0.543,0.014,0.029,0.0,0.6,0.69,0.579,0.0,0.0,0.69,0.186,10.0,0.0,0.0,
2024-25,27,LAC,NBA,C,7.0,7.0,256.0,0.659,4.9,1.0,0.293,0.646,0.061,0.0,0.0,0.659,0.708,0.642,0.6,,0.833,0.11,8.0,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,52.0,41.0,1238.0,0.597,3.7,1.0,0.519,0.436,0.036,0.009,0.0,0.597,0.632,0.589,0.333,0.0,0.765,0.254,70.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,65.0,1952.0,0.597,3.7,1.0,0.519,0.436,0.036,0.009,0.0,0.597,0.632,0.589,0.333,0.0,0.765,0.254,110.0,0.0,0.0,
