Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2009-10,30,MIL,NBA,C,4,0,25,4,7,0.571,0,0,4,7,0.571,0.571,1,2,0.5,1,2,3,0,1,0,0,5,9,0,
1 Yr,1 Yr,1 Yr,1 Yr,,4,0,25,4,7,0.571,0,0,4,7,0.571,0.571,1,2,0.5,1,2,3,0,1,0,0,5,9,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,513,82,144,0.571,0,0,82,144,0.571,0.571,21,41,0.5,21,41,62,0,21,0,0,103,185,0,
