"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2018-19,20,BRK,NBA,SF,4,3,68,0.4,15.5,0.6,0.4,0.15,0.0,0.05,0.4,0.5,0.5,0.333,1.0,0.25,0.667,1.0,0.15,3,0.25,0.0,1,0,
2019-20,21,BRK,NBA,PF,4,1,58,0.55,14.0,0.6,0.4,0.1,0.0,0.1,0.4,0.917,0.875,1.0,1.0,0.0,0.909,,0.05,1,0.0,,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,8,4,126,0.475,14.7,0.6,0.4,0.125,0.0,0.075,0.4,0.708,0.688,0.6,1.0,0.125,0.824,1.0,0.1,4,0.125,0.0,1,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,41,1292,0.475,14.7,0.6,0.4,0.125,0.0,0.075,0.4,0.708,0.688,0.6,1.0,0.125,0.824,1.0,0.1,41,0.125,0.0,10,0,
