Season,Team,Lg,Salary
2022-23,Utah Jazz,NBA,"$2,696,400"
2023-24,Utah Jazz,NBA,"$2,831,160"
2024-25,Utah Jazz,NBA,"$2,965,920"
Career,(may be incomplete),,"$8,493,480"
