Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2022-23,21,UTA,NBA,C,74,40,1703,6.3,8.8,0.72,0.0,0.1,0.333,6.3,8.7,0.723,0.721,1.7,3.4,0.516,4.9,8.2,13.1,1.5,0.5,3.7,1.2,3.6,14.4,ROY-3
2023-24,22,UTA,NBA,C,64,22,1493,5.5,8.4,0.654,0.1,0.5,0.211,5.4,8.0,0.68,0.66,1.4,2.2,0.602,4.0,7.6,11.6,1.4,0.7,3.7,1.6,3.2,12.5,
2024-25,23,UTA,NBA,C,58,58,1740,5.8,8.7,0.663,0.1,0.7,0.176,5.6,8.0,0.706,0.671,1.6,3.1,0.52,5.5,9.1,14.6,2.0,0.7,2.9,1.8,2.7,13.3,
2025-26,24,UTA,NBA,C,5,5,154,6.1,8.6,0.703,1.4,1.9,0.75,4.7,6.8,0.69,0.784,3.3,4.7,0.7,5.4,7.2,12.6,3.5,1.6,2.1,3.7,5.1,16.8,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,201,125,5090,5.9,8.6,0.681,0.1,0.5,0.266,5.8,8.2,0.704,0.688,1.6,3.0,0.545,4.8,8.3,13.2,1.7,0.7,3.4,1.6,3.2,13.5,
