"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2008-09,22,SAS,NBA,PG,77,7,1270,.403,12.0,.804,.363,.108,.073,.261,.196,.421,.578,.300,.333,.278,.329,.452,.792,.030,10,.438,.438,3,0,
2009-10,23,SAS,NBA,PG,78,43,2276,.478,12.7,.745,.325,.093,.100,.226,.255,.505,.650,.333,.351,.437,.399,.406,.960,.016,12,.787,.446,2,0,
2010-11,24,SAS,NBA,PG,76,5,2148,.453,14.0,.678,.212,.190,.114,.163,.322,.490,.604,.475,.472,.369,.377,.405,.818,.011,5,.613,.416,1,0,6MOY-8
2011-12,25,IND,NBA,PG,50,9,1274,.442,15.6,.613,.205,.139,.082,.187,.387,.489,.615,.434,.484,.394,.367,.342,.648,.026,10,.265,.385,2,0,6MOY-18
2012-13,26,IND,NBA,PG,76,76,2620,.443,16.2,.595,.188,.126,.111,.169,.405,.494,.677,.455,.454,.347,.368,.301,.738,.009,8,.218,.286,4,0,
2013-14,27,IND,NBA,PG,76,76,2434,.442,16.2,.578,.183,.136,.102,.156,.422,.497,.690,.548,.349,.323,.365,.362,.842,.011,7,.204,.340,2,0,
2014-15,28,IND,NBA,PG,43,36,1267,.477,14.5,.639,.226,.140,.123,.150,.361,.544,.702,.427,.500,.450,.358,.237,.725,.019,9,.223,.326,2,0,
2015-16,29,IND,NBA,PG,74,73,2524,.441,15.3,.575,.222,.099,.103,.153,.425,.466,.622,.397,.342,.363,.408,.338,.820,.016,12,.379,.445,0,0,
2016-17,30,UTA,NBA,PG,49,49,1544,.477,15.2,.616,.203,.134,.144,.132,.384,.523,.675,.469,.483,.400,.403,.256,.670,.008,4,.249,.448,2,0,
2017-18,31,2TM,NBA,PG,67,60,1812,.460,15.1,.600,.189,.136,.119,.156,.400,.490,.701,.371,.426,.388,.415,.318,.753,.010,5,.322,.470,1,0,
2017-18,31,SAC,NBA,PG,43,36,1143,.469,15.5,.607,.172,.150,.132,.153,.393,.480,.679,.429,.349,.420,.453,.295,.741,.006,2,.211,.481,1,0,
2017-18,31,CLE,NBA,PG,24,24,669,.444,14.8,.588,.219,.112,.096,.160,.412,.509,.732,.238,.611,.333,.351,.357,.778,.016,3,.506,.462,0,0,
2018-19,32,2TM,NBA,PG,60,13,1302,.452,14.2,.593,.306,.080,.106,.101,.407,.547,.661,.300,.525,.421,.314,.418,.792,.011,4,.242,.351,1,0,
2018-19,32,CLE,NBA,PG,13,13,344,.514,13.1,.738,.308,.084,.140,.206,.262,.532,.636,.222,.533,.500,.464,.357,.692,.019,2,.214,.500,0,0,
2018-19,32,MIL,NBA,PG,47,0,958,.428,15.3,.535,.305,.078,.093,.059,.465,.556,.671,.333,.520,.313,.280,.450,.829,.007,2,.248,.323,1,0,
2019-20,33,MIL,NBA,PG,59,2,1271,.516,15.0,.532,.301,.112,.059,.061,.468,.565,.761,.214,.364,.435,.460,.469,.642,.029,11,.233,.512,1,0,6MOY-4
2020-21,34,2TM,NBA,PG,30,17,672,.482,14.2,.594,.259,.147,.112,.076,.406,.547,.647,.483,.455,.467,.388,.453,.806,.010,2,.288,.435,0,0,
2020-21,34,OKC,NBA,PG,14,14,369,.508,15.3,.525,.250,.133,.092,.050,.475,.619,.700,.625,.364,.667,.386,.462,.864,.000,0,.263,.400,0,0,
2020-21,34,PHI,NBA,PG,16,3,303,.442,13.1,.701,.273,.169,.143,.117,.299,.463,.571,.308,.545,.333,.391,.440,.667,.026,2,.348,.500,0,0,
2021-22,35,MIL,NBA,PG,54,17,1253,.429,15.1,.513,.262,.131,.058,.047,.487,.546,.736,.306,.313,.462,.306,.429,.902,.015,3,.366,.388,1,0,
2022-23,36,2TM,NBA,SG,46,1,834,.470,17.8,.428,.205,.102,.054,.066,.572,.620,.706,.412,.667,.636,.358,.477,.853,.018,3,.337,.438,4,1,
2022-23,36,MIL,NBA,PG,35,0,668,.447,17.7,.439,.205,.106,.053,.076,.561,.621,.704,.357,.714,.700,.311,.417,.870,.015,2,.351,.385,3,0,
2022-23,36,IND,NBA,SG,11,1,166,.559,17.9,.382,.206,.088,.059,.029,.618,.615,.714,.667,.500,.000,.524,.750,.818,.029,1,.286,.667,1,1,
,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,
,,,,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
15 Yrs,15 Yrs,15 Yrs,15 Yrs,,915,484,24501,.457,15.0,.620,.237,.126,.103,.153,.380,.504,.662,.416,.429,.383,.380,.360,.777,.015,105,.335,.412,26,1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,43,2196,.457,15.0,.620,.237,.126,.103,.153,.380,.504,.662,.416,.429,.383,.380,.360,.777,.015,9,.335,.412,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (6 Yrs),IND (6 Yrs),IND (6 Yrs),IND (6 Yrs),,330,271,10285,.449,16.0,.594,.204,.125,.106,.160,.406,.498,.663,.457,.421,.368,.378,.316,.770,.015,47,.262,.374,11,1,
