Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-18,ORL,,GSW,"W, 121-113",,15,3,3,1.0,2,2,1.0,0,0,,0,0,0,3,1,0,1,0,8,9.2,1
2025-11-16,ORL,@,HOU,"L, 113-117 (OT)",,15,0,4,0.0,0,2,0.0,0,0,,0,2,2,2,1,0,0,0,0,0.2,-8
2025-11-14,ORL,,BRK,"W, 105-98",,13,0,2,0.0,0,1,0.0,0,0,,0,1,1,2,3,0,0,0,0,3.3,-5
2025-11-12,ORL,@,NYK,"W, 124-107",,13,0,2,0.0,0,0,,0,0,,0,1,1,3,2,0,0,1,0,2.6,-3
2025-11-10,ORL,,POR,"W, 115-112",,6,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,4
