Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2020-21,28,MIL,NBA,SF,13,0,45,2,7,0.286,0,0,2,7,0.286,0.286,5,6,0.833,3,7,10,3,5,2,3,12,9,0,
2021-22,29,MIL,NBA,SF,8,0,20,2,3,0.667,0,0,2,3,0.667,0.667,1,3,0.333,1,3,4,1,1,0,0,4,5,0,
2022-23,30,MIL,NBA,PF,2,0,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,
2023-24,31,MIL,NBA,PF,2,0,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,1,0,1,0,0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,25,0,75,4,10,0.4,0,0,4,10,0.4,0.4,6,9,0.667,4,10,14,4,7,3,3,17,14,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,246,13,33,0.4,0,0,13,33,0.4,0.4,20,30,0.667,13,33,46,13,23,10,10,56,46,0,
