"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2008-09,18.0,IOWAST,32,438,57,100,0,0,21,32,38,94,5,3,17,14,38,135,0.57,,0.656,13.7,4.2,2.9,0.2
2009-10,19.0,IOWAST,31,663,74,120,0,0,49,70,83,167,10,8,33,30,71,197,0.617,,0.7,21.4,6.4,5.4,0.3
2011-12,21.0,LSU,33,990,158,320,3,12,107,137,109,238,30,25,43,57,83,426,0.494,0.25,0.781,30.0,12.9,7.2,0.9
Career,,,96,2091,289,540,3,12,177,239,230,499,45,36,93,101,192,758,0.535,0.25,0.741,21.8,7.9,5.2,0.5
