"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2008-09,20,POR,NBA,PG,2.0,0.0,11.0,0.333,0.4,0.0,0.333,0.667,0.41,0.5,0.167,73.0,82.0,0.0,67.0,86.0,75.0,164.0,74.0,
2009-10,21,POR,NBA,SG,6.0,2.0,166.0,0.431,0.44,0.4,0.477,0.792,0.536,0.369,0.231,93.0,89.0,113.0,95.0,104.0,99.0,123.0,104.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,24,MEM,NBA,PG,15.0,0.0,320.0,0.358,0.397,0.305,0.423,0.885,0.468,0.19,0.431,79.0,82.0,85.0,85.0,117.0,88.0,70.0,177.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,26,MIL,NBA,PG,6.0,0.0,120.0,0.343,0.357,0.286,0.371,0.765,0.459,0.486,0.2,76.0,74.0,82.0,75.0,102.0,86.0,178.0,75.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,29,PHI,NBA,SG,1.0,0.0,2.0,,,,,,,,,,,,,,,,,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,30.0,2.0,619.0,0.374,0.404,0.317,0.428,0.814,0.484,0.288,0.337,82.0,83.0,89.0,86.0,108.0,90.0,102.0,140.0,
,,,,,,,,,,,,,,,,,,,,,,,,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,8.0,2.0,177.0,0.423,0.436,0.375,0.465,0.778,0.525,0.38,0.225,92.0,89.0,106.0,93.0,102.0,97.0,126.0,101.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,15.0,0.0,320.0,0.358,0.397,0.305,0.423,0.885,0.468,0.19,0.431,79.0,82.0,85.0,85.0,117.0,88.0,70.0,177.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,6.0,0.0,120.0,0.343,0.357,0.286,0.371,0.765,0.459,0.486,0.2,76.0,74.0,82.0,75.0,102.0,86.0,178.0,75.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,1.0,0.0,2.0,,,,,,,,,,,,,,,,,
