"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2012-13,29,GSW,NBA,PF,6.0,1.0,65.0,0.394,0.394,,0.394,0.667,0.421,0.182,0.0,87.0,82.0,,79.0,89.0,79.0,67.0,0.0,
2013-14,30,GSW,NBA,PF,7.0,7.0,217.0,0.532,0.532,,0.532,0.789,0.568,0.247,0.0,117.0,109.0,,106.0,104.0,105.0,87.0,0.0,
2014-15,31,GSW,NBA,PF,13.0,0.0,107.0,0.4,0.4,,0.4,0.533,0.429,0.375,0.0,89.0,82.0,,81.0,71.0,80.0,137.0,0.0,
2015-16,32,DAL,NBA,PF,2.0,0.0,33.0,0.75,0.75,,0.75,,0.75,0.0,0.0,166.0,153.0,,149.0,,139.0,0.0,0.0,
2016-17,33,SAS,NBA,PF,15.0,4.0,245.0,0.521,0.532,0.0,0.521,0.647,0.55,0.354,0.021,114.0,106.0,0.0,101.0,84.0,100.0,131.0,7.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,43.0,12.0,667.0,0.49,0.493,0.0,0.49,0.667,0.519,0.277,0.005,108.0,100.0,0.0,98.0,88.0,96.0,100.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,
GSW (3 Yrs),GSW (3 Yrs),GSW (3 Yrs),GSW (3 Yrs),,26.0,8.0,389.0,0.467,0.467,,0.467,0.675,0.498,0.267,0.0,103.0,96.0,,94.0,90.0,93.0,96.0,0.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,15.0,4.0,245.0,0.521,0.532,0.0,0.521,0.647,0.55,0.354,0.021,114.0,106.0,0.0,101.0,84.0,100.0,131.0,7.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,2.0,0.0,33.0,0.75,0.75,,0.75,,0.75,0.0,0.0,166.0,153.0,,149.0,,139.0,0.0,0.0,
