Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2012-13,21,ATL,NBA,SG,4.0,0.0,24.0,0.0,4.5,0.0,0.0,1.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.5,0.0,0.0,3.0,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,23,ATL,NBA,SG,4.0,0.0,21.0,6.9,10.3,0.667,3.4,6.9,0.5,3.4,3.4,1.0,0.833,0.0,0.0,1.7,3.4,5.1,0.0,0.0,0.0,0.0,3.4,17.1,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,8.0,0.0,45.0,3.2,7.2,0.444,1.6,4.0,0.4,1.6,3.2,0.5,0.556,0.0,0.0,0.8,3.2,4.0,2.4,0.0,0.0,1.6,3.2,8.0,
