Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,21,ORL,NBA,SF,3,0,14,2.6,5.1,0.5,2.6,5.1,0.5,0.0,0.0,,0.75,0.0,0.0,2.6,2.6,5.1,0.0,0.0,0.0,0.0,0.0,7.7,
2024-25,22,ORL,NBA,SF,5,0,47,1.5,10.7,0.143,1.5,7.7,0.2,0.0,3.1,0.0,0.214,0.0,0.0,1.5,1.5,3.1,0.8,0.0,0.8,1.5,2.3,4.6,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,8,0,61,1.8,9.4,0.188,1.8,7.1,0.25,0.0,2.4,0.0,0.281,0.0,0.0,1.8,1.8,3.5,0.6,0.0,0.6,1.2,1.8,5.3,
