"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2016-17,20,SAC,NBA,PF,33.0,12.0,612.0,0.537,0.543,0.375,0.544,0.703,0.577,0.339,0.037,117.0,108.0,105.0,106.0,91.0,104.0,125.0,12.0,13.0,12.2,
2017-18,21,SAC,NBA,PF,60.0,29.0,1240.0,0.448,0.459,0.353,0.467,0.805,0.513,0.258,0.111,97.0,90.0,98.0,90.0,105.0,92.0,102.0,33.0,-49.4,-44.2,
2018-19,22,2TM,NBA,PF,22.0,1.0,176.0,0.531,0.556,0.462,0.592,0.529,0.593,0.347,0.265,115.0,107.0,130.0,113.0,69.0,106.0,134.0,74.0,6.6,3.8,
2018-19,22,SAC,NBA,PF,13.0,0.0,113.0,0.433,0.474,0.364,0.5,0.545,0.517,0.367,0.367,94.0,91.0,102.0,95.0,71.0,92.0,142.0,102.0,-1.5,-3.0,
2018-19,22,POR,NBA,PF,9.0,1.0,63.0,0.684,0.647,1.0,0.737,0.5,0.716,0.316,0.105,149.0,125.0,282.0,141.0,65.0,128.0,122.0,29.0,8.1,6.8,
2019-20,23,POR,NBA,C,33.0,1.0,567.0,0.551,0.582,0.231,0.561,0.758,0.588,0.224,0.088,120.0,111.0,64.0,106.0,98.0,104.0,86.0,23.0,9.5,7.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,28,SAC,NBA,PF,4.0,0.0,12.0,0.5,0.333,1.0,0.625,,0.625,0.0,0.25,107.0,61.0,278.0,115.0,,108.0,0.0,59.0,0.7,0.4,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,152.0,43.0,2607.0,0.492,0.506,0.36,0.51,0.748,0.547,0.276,0.098,107.0,99.0,100.0,98.0,97.0,98.0,107.0,28.0,-19.6,-20.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (4 Yrs),SAC (4 Yrs),SAC (4 Yrs),SAC (4 Yrs),,110.0,41.0,1977.0,0.475,0.487,0.366,0.493,0.754,0.534,0.286,0.1,103.0,96.0,102.0,95.0,98.0,96.0,110.0,30.0,-37.2,-34.6,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,42.0,2.0,630.0,0.566,0.589,0.333,0.581,0.718,0.603,0.235,0.09,123.0,113.0,93.0,110.0,93.0,107.0,90.0,24.0,17.6,14.4,
