"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2020-21,21.0,DET,NBA,40:52,10.0,21.0,7.0,15.0,6.0,9.0,6.0,6.0,4.0,10.0,12.0,6.0,4.0,2.0,4.0,6.0,30.0,29.2
2021-22,22.0,DET,NBA,46:45,17.0,27.0,10.0,14.0,8.0,13.0,12.0,14.0,6.0,14.0,17.0,8.0,4.0,1.0,5.0,5.0,51.0,44.8
2022-23,23.0,TOT,NBA,38:08,10.0,19.0,6.0,11.0,7.0,11.0,9.0,12.0,6.0,8.0,11.0,7.0,3.0,1.0,4.0,5.0,31.0,25.5
2022-23,23.0,DET,NBA,37:56,10.0,19.0,6.0,11.0,7.0,11.0,9.0,12.0,6.0,8.0,11.0,7.0,3.0,1.0,4.0,5.0,31.0,25.5
2022-23,23.0,ATL,NBA,38:08,8.0,16.0,5.0,8.0,6.0,9.0,4.0,4.0,5.0,7.0,11.0,4.0,3.0,1.0,3.0,4.0,22.0,18.7
2023-24,24.0,ATL,NBA,42:13,9.0,20.0,4.0,9.0,8.0,12.0,10.0,15.0,7.0,9.0,13.0,5.0,5.0,1.0,4.0,4.0,26.0,22.0
2025-26,26.0,NOP,NBA,38:42,9.0,17.0,4.0,9.0,6.0,10.0,6.0,8.0,4.0,9.0,13.0,7.0,3.0,1.0,3.0,3.0,25.0,22.3
Career,,,,46:45,17.0,27.0,10.0,15.0,8.0,13.0,12.0,15.0,7.0,14.0,17.0,8.0,5.0,2.0,5.0,6.0,51.0,44.8
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,DET,NBA,46:45,17.0,27.0,10.0,15.0,8.0,13.0,12.0,14.0,6.0,14.0,17.0,8.0,4.0,2.0,5.0,6.0,51.0,44.8
2 Seasons,,ATL,NBA,42:13,9.0,20.0,5.0,9.0,8.0,12.0,10.0,15.0,7.0,9.0,13.0,5.0,5.0,1.0,4.0,4.0,26.0,22.0
1 Season,,NOP,NBA,38:42,9.0,17.0,4.0,9.0,6.0,10.0,6.0,8.0,4.0,9.0,13.0,7.0,3.0,1.0,3.0,3.0,25.0,22.3
