"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2021-22,19,HOU,NBA,PF,24.0,2.0,239.0,0.432,12.6,0.545,0.5,0.023,0.023,0.0,0.455,0.583,0.636,0.0,0.0,0.25,0.571,1.0,0.136,5.0,0.25,0.0,0.0,0.0,
2022-23,20,HOU,NBA,C,75.0,1.0,970.0,0.486,9.9,0.667,0.452,0.209,0.006,0.0,0.333,0.525,0.625,0.324,0.0,0.407,0.613,1.0,0.062,11.0,0.492,0.414,0.0,0.0,
2023-24,21,GSW,NBA,PF,6.0,0.0,18.0,0.167,7.2,0.833,0.333,0.5,0.0,0.0,0.167,0.2,0.5,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,105.0,3.0,1227.0,0.467,9.9,0.648,0.458,0.181,0.009,0.0,0.352,0.524,0.625,0.293,0.0,0.363,0.597,1.0,0.075,16.0,0.425,0.353,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,2.0,958.0,0.467,9.9,0.648,0.458,0.181,0.009,0.0,0.352,0.524,0.625,0.293,0.0,0.363,0.597,1.0,0.075,12.0,0.425,0.353,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,99.0,3.0,1209.0,0.475,11.3,0.643,0.462,0.172,0.009,0.0,0.357,0.535,0.627,0.316,0.0,0.367,0.605,1.0,0.077,16.0,0.43,0.353,0.0,0.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,6.0,0.0,18.0,0.167,7.2,0.833,0.333,0.5,0.0,0.0,0.167,0.2,0.5,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
