"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,24,TOR,NBA,PF,7.0,0.0,199.0,0.542,0.633,0.389,0.615,0.778,0.653,0.375,0.375,119.0,130.0,108.0,123.0,103.0,121.0,132.0,145.0,
2014-15,25,TOR,NBA,PF,4.0,0.0,106.0,0.556,0.667,0.467,0.685,1.0,0.713,0.148,0.556,124.0,137.0,133.0,138.0,133.0,133.0,54.0,207.0,
2015-16,26,TOR,NBA,PF,20.0,9.0,583.0,0.404,0.515,0.3,0.482,0.846,0.519,0.191,0.515,89.0,105.0,85.0,96.0,112.0,96.0,69.0,181.0,
2016-17,27,TOR,NBA,PF,10.0,1.0,185.0,0.278,0.2,0.308,0.389,1.0,0.44,0.167,0.722,61.0,40.0,86.0,76.0,130.0,80.0,62.0,228.0,
2017-18,28,OKC,NBA,PF,6.0,0.0,58.0,0.5,0.5,0.5,0.667,,0.667,0.0,0.667,109.0,98.0,138.0,128.0,,120.0,0.0,198.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,30,LAC,NBA,PF,2.0,0.0,10.0,1.0,,1.0,1.5,,1.5,0.0,1.0,217.0,,279.0,284.0,,266.0,0.0,260.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,49.0,10.0,1141.0,0.438,0.533,0.353,0.531,0.852,0.568,0.211,0.531,96.0,109.0,99.0,105.0,112.0,105.0,76.0,185.0,
,,,,,,,,,,,,,,,,,,,,,,,,
TOR (4 Yrs),TOR (4 Yrs),TOR (4 Yrs),TOR (4 Yrs),,41.0,10.0,1073.0,0.429,0.534,0.333,0.516,0.852,0.556,0.219,0.522,95.0,109.0,94.0,103.0,112.0,103.0,79.0,184.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,6.0,0.0,58.0,0.5,0.5,0.5,0.667,,0.667,0.0,0.667,109.0,98.0,138.0,128.0,,120.0,0.0,198.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,2.0,0.0,10.0,1.0,,1.0,1.5,,1.5,0.0,1.0,217.0,,279.0,284.0,,266.0,0.0,260.0,
