"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2005-06,23,MEM,NBA,PF,3.0,1.0,43.0,0.25,6.6,0.938,0.313,0.438,0.188,0.0,0.063,0.267,0.2,0.286,0.333,,0.0,0.5,0.125,1.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,27,CHI,NBA,PF,3.0,0.0,31.0,0.182,12.4,0.909,0.273,0.0,0.182,0.455,0.091,0.2,0.0,,0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,6.0,1.0,74.0,0.222,9.5,0.926,0.296,0.259,0.185,0.185,0.074,0.24,0.125,0.286,0.4,0.2,0.0,0.5,0.074,1.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,14.0,1011.0,0.222,9.5,0.926,0.296,0.259,0.185,0.185,0.074,0.24,0.125,0.286,0.4,0.2,0.0,0.5,0.074,14.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,3.0,0.0,31.0,0.182,12.4,0.909,0.273,0.0,0.182,0.455,0.091,0.2,0.0,,0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,3.0,1.0,43.0,0.25,6.6,0.938,0.313,0.438,0.188,0.0,0.063,0.267,0.2,0.286,0.333,,0.0,0.5,0.125,1.0,0.0,0.0,0.0,
