Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,22,ORL,NBA,SF,7,7,259,5.8,14.3,0.408,1.3,4.7,0.265,4.6,9.6,0.478,0.451,5.4,6.1,0.886,1.4,5.3,6.7,4.3,0.7,1.3,1.3,2.8,18.3,
2024-25,23,ORL,NBA,SF,5,5,195,9.4,21.2,0.443,1.3,6.8,0.189,8.1,14.4,0.564,0.474,3.7,4.8,0.769,0.6,3.9,4.4,5.2,1.1,0.4,1.8,3.0,23.8,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,12,12,454,7.4,17.3,0.427,1.3,5.6,0.225,6.1,11.7,0.524,0.463,4.7,5.6,0.843,1.0,4.7,5.7,4.7,0.9,0.9,1.5,2.9,20.7,
