Season,Team,Lg,Salary
2015-16,New York Knicks,NBA,"$105,888"
2019-20,Milwaukee Bucks,NBA,"$1,445,697"
2020-21,Milwaukee Bucks,NBA,"$1,701,593"
2021-22,Milwaukee Bucks,NBA,"$1,729,217"
2022-23,Milwaukee Bucks,NBA,"$1,878,720"
2023-24,Milwaukee Bucks,NBA,"$2,019,706"
Career,(may be incomplete),,"$8,880,821"
