Season,Team,Lg,Salary
2000-01,Chicago Bulls,NBA,"$2,562,000"
2001-02,Chicago Bulls,NBA,"$2,754,120"
2002-03,Chicago Bulls,NBA,"$2,946,240"
2003-04,Chicago Bulls,NBA,"$3,726,994"
2004-05,Milwaukee Bucks,NBA,"$735,960"
Career,(may be incomplete),,"$12,725,314"
