"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2000-01,22.0,CHH,NBA,29:09,5.0,10.0,0.0,1.0,5.0,10.0,7.0,10.0,5.0,8.0,10.0,2.0,2.0,6.0,3.0,5.0,16.0,16.8
2001-02,23.0,CHH,NBA,36:33,8.0,11.0,0.0,1.0,8.0,11.0,10.0,13.0,8.0,10.0,16.0,2.0,3.0,5.0,4.0,5.0,22.0,20.4
2002-03,24.0,NOH,NBA,43:41,8.0,18.0,0.0,1.0,8.0,18.0,8.0,13.0,8.0,14.0,20.0,4.0,3.0,7.0,7.0,6.0,22.0,22.9
2003-04,25.0,NOH,NBA,46:59,9.0,21.0,0.0,1.0,9.0,21.0,15.0,20.0,9.0,16.0,21.0,4.0,4.0,4.0,8.0,6.0,27.0,26.9
2004-05,26.0,NOH,NBA,49:32,9.0,21.0,0.0,0.0,9.0,21.0,9.0,16.0,7.0,11.0,17.0,4.0,2.0,3.0,6.0,5.0,27.0,20.9
2005-06,27.0,MIL,NBA,39:57,7.0,13.0,0.0,0.0,7.0,13.0,6.0,13.0,9.0,18.0,22.0,4.0,2.0,5.0,6.0,6.0,17.0,21.2
2006-07,28.0,POR,NBA,39:47,7.0,13.0,0.0,0.0,7.0,13.0,7.0,10.0,7.0,13.0,16.0,3.0,2.0,4.0,5.0,5.0,19.0,17.3
2007-08,29.0,TOT,NBA,28:08,3.0,5.0,0.0,0.0,3.0,5.0,4.0,8.0,3.0,9.0,12.0,3.0,1.0,2.0,6.0,4.0,8.0,7.2
2007-08,29.0,NJN,NBA,28:08,3.0,5.0,0.0,0.0,3.0,5.0,4.0,8.0,3.0,9.0,12.0,3.0,0.0,2.0,6.0,4.0,8.0,7.2
2007-08,29.0,DAL,NBA,5:37,2.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,3.0,7.0,6.2
2008-09,30.0,MIA,NBA,29:48,6.0,10.0,0.0,0.0,6.0,10.0,3.0,5.0,6.0,6.0,12.0,2.0,1.0,2.0,4.0,5.0,14.0,13.5
2009-10,31.0,MIA,NBA,22:53,3.0,4.0,0.0,0.0,3.0,4.0,3.0,6.0,4.0,7.0,10.0,1.0,2.0,3.0,2.0,4.0,7.0,11.0
2010-11,32.0,MIA,NBA,29:01,3.0,4.0,0.0,0.0,3.0,4.0,2.0,4.0,5.0,14.0,19.0,1.0,2.0,1.0,2.0,4.0,8.0,12.7
2011-12,33.0,TOR,NBA,20:37,3.0,5.0,0.0,0.0,3.0,5.0,1.0,4.0,3.0,9.0,10.0,1.0,1.0,2.0,3.0,5.0,7.0,8.4
Career,,,,49:32,9.0,21.0,0.0,1.0,9.0,21.0,15.0,20.0,9.0,18.0,22.0,4.0,4.0,7.0,8.0,6.0,27.0,26.9
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,NOH,NBA,49:32,9.0,21.0,0.0,1.0,9.0,21.0,15.0,20.0,9.0,16.0,21.0,4.0,4.0,7.0,8.0,6.0,27.0,26.9
3 Seasons,,MIA,NBA,29:48,6.0,10.0,0.0,0.0,6.0,10.0,3.0,6.0,6.0,14.0,19.0,2.0,2.0,3.0,4.0,5.0,14.0,13.5
2 Seasons,,CHH,NBA,36:33,8.0,11.0,0.0,1.0,8.0,11.0,10.0,13.0,8.0,10.0,16.0,2.0,3.0,6.0,4.0,5.0,22.0,20.4
1 Season,,MIL,NBA,39:57,7.0,13.0,0.0,0.0,7.0,13.0,6.0,13.0,9.0,18.0,22.0,4.0,2.0,5.0,6.0,6.0,17.0,21.2
1 Season,,POR,NBA,39:47,7.0,13.0,0.0,0.0,7.0,13.0,7.0,10.0,7.0,13.0,16.0,3.0,2.0,4.0,5.0,5.0,19.0,17.3
1 Season,,TOR,NBA,20:37,3.0,5.0,0.0,0.0,3.0,5.0,1.0,4.0,3.0,9.0,10.0,1.0,1.0,2.0,3.0,5.0,7.0,8.4
1 Season,,NJN,NBA,28:08,3.0,5.0,0.0,0.0,3.0,5.0,4.0,8.0,3.0,9.0,12.0,3.0,0.0,2.0,6.0,4.0,8.0,7.2
1 Season,,DAL,NBA,5:37,2.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,3.0,7.0,6.2
