Season,Team,Lg,Salary
2021-22,Washington Wizards,NBA,"$3,383,640"
2022-23,Washington Wizards,NBA,"$3,552,840"
2023-24,Washington Wizards,NBA,"$3,722,040"
2024-25,Washington Wizards,NBA,"$5,705,887"
Career,(may be incomplete),,"$16,364,407"
