0
2004-05 NBA .863 (16th)
2006-07 NBA .864 (13th)
2007-08 NBA .908 (3rd)
2009-10 NBA .861 (16th)
2011-12 NBA .860 (18th)
Career .857 (59th)
Career NBA .857 (56th)
Career Playoffs .840 (83rd)
Career NBA Playoffs .840 (76th)
