"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2001-02,18.0,UCONN,34,844,140,315,62,150,85,117,20,93,105,34,6,81,80,427,0.444,0.413,0.726,24.8,12.6,2.7,3.1
2002-03,19.0,UCONN,33,1101,211,476,80,191,143,177,29,138,156,38,7,113,72,645,0.443,0.419,0.808,33.4,19.5,4.2,4.7
2003-04,20.0,UCONN,39,1346,239,551,104,240,141,170,34,184,176,53,6,108,91,723,0.434,0.433,0.829,34.5,18.5,4.7,4.5
Career,,,106,3291,590,1342,246,581,369,464,83,415,437,125,19,302,243,1795,0.44,0.423,0.795,31.0,16.9,3.9,4.1
