Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2011-12,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2012-13,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2013-14,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2014-15,23,CHI,NBA,PF,82,3,1654,7.9,19.5,.405,3.1,9.8,.316,4.8,9.7,.495,.485,7.1,8.9,.803,2.0,10.7,12.6,3.0,1.7,1.7,2.8,5.4,26.1,111,101,"ROY-2,6MOY-6"
2015-16,24,CHI,NBA,PF,66,38,1646,7.6,18.6,.407,4.1,10.5,.390,3.4,8.0,.430,.518,4.4,5.5,.807,1.8,9.3,11.0,3.0,1.8,1.4,3.1,4.6,23.7,107,104,
2016-17,25,CHI,NBA,PF,70,15,1679,7.7,18.8,.413,3.9,11.3,.342,3.9,7.4,.520,.516,3.0,3.8,.773,1.8,9.7,11.5,2.3,1.6,1.7,2.4,3.8,22.3,107,105,
2017-18,26,2TM,NBA,PF,55,14,1494,9.9,22.1,.447,4.4,11.5,.377,5.5,10.5,.525,.546,3.6,4.4,.818,1.9,11.2,13.1,2.6,1.4,1.3,2.0,3.5,27.7,111,107,6MOY-7
2017-18,26,CHI,NBA,PF,25,3,622,11.2,23.7,.474,5.4,12.6,.429,5.8,11.1,.525,.588,5.1,6.2,.823,1.4,11.1,12.5,3.1,1.2,1.0,2.4,3.5,33.0,117,110,
2017-18,26,NOP,NBA,PF,30,11,872,8.9,20.9,.427,3.6,10.8,.335,5.3,10.1,.524,.513,2.6,3.2,.810,2.2,11.2,13.5,2.2,1.6,1.4,1.7,3.4,24.0,107,106,
2018-19,27,2TM,NBA,PF,46,25,1245,8.9,20.2,.439,4.3,11.9,.365,4.6,8.4,.545,.546,3.9,4.6,.847,2.2,10.4,12.7,2.1,1.2,1.3,1.8,4.0,26.0,115,109,
2018-19,27,NOP,NBA,PF,32,22,925,9.1,20.5,.447,4.3,11.6,.368,4.9,8.8,.551,.552,4.3,5.1,.842,2.3,11.0,13.3,1.8,1.1,1.3,1.9,4.3,26.8,116,111,
2018-19,27,MIL,NBA,PF,14,3,320,8.1,19.6,.415,4.5,12.6,.356,3.6,7.0,.521,.530,2.9,3.3,.870,2.0,8.9,10.9,2.9,1.5,1.3,1.6,3.0,23.7,113,105,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,319,95,7718,8.4,19.8,.423,3.9,11.0,.359,4.4,8.8,.502,.522,4.4,5.5,.808,1.9,10.2,12.1,2.6,1.5,1.5,2.4,4.3,25.1,110,105,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (4 Yrs),CHI (4 Yrs),CHI (4 Yrs),CHI (4 Yrs),,243,59,5601,8.1,19.5,.418,3.9,10.8,.361,4.2,8.7,.488,.518,4.9,6.1,.801,1.8,10.0,11.8,2.8,1.6,1.5,2.7,4.5,25.0,109,104,
NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),,62,33,1797,9.0,20.7,.437,4.0,11.2,.353,5.1,9.5,.537,.533,3.5,4.2,.830,2.3,11.1,13.4,2.0,1.3,1.3,1.8,3.9,25.5,112,108,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,14,3,320,8.1,19.6,.415,4.5,12.6,.356,3.6,7.0,.521,.530,2.9,3.3,.870,2.0,8.9,10.9,2.9,1.5,1.3,1.6,3.0,23.7,113,105,
