"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2004-05,24,CHA,NBA,SG,31.0,1.0,328.0,4.0,78.0,19.0,0.0,0.0,-11.3,-5.4,10.0,9.0,20.0,0.0,10.0,,69.0,4.0,8.0,
2005-06,25,CHA,NBA,SF,66.0,18.0,1303.0,0.0,14.0,76.0,9.0,0.0,-2.6,2.7,28.0,24.0,65.0,11.0,52.0,9.0,176.0,14.0,25.0,
2006-07,26,2TM,NBA,SG,31.0,0.0,278.0,16.0,67.0,11.0,5.0,0.0,-7.7,-4.5,7.0,3.0,11.0,2.0,11.0,2.0,40.0,3.0,10.0,
2006-07,26,CHA,NBA,SG,21.0,0.0,241.0,19.0,76.0,5.0,0.0,0.0,-8.0,-4.4,7.0,3.0,10.0,2.0,9.0,1.0,36.0,2.0,10.0,
2006-07,26,NJN,NBA,SF,10.0,0.0,37.0,0.0,9.0,53.0,38.0,0.0,-5.6,-5.1,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,128.0,19.0,1909.0,3.0,33.0,57.0,7.0,0.0,-4.8,0.3,45.0,36.0,96.0,13.0,73.0,11.0,285.0,21.0,43.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,12.0,1223.0,3.0,33.0,57.0,7.0,0.0,-4.8,0.3,29.0,23.0,62.0,8.0,47.0,,183.0,13.0,28.0,
,,,,,,,,,,,,,,,,,,,,,,,,
CHA (3 Yrs),CHA (3 Yrs),CHA (3 Yrs),CHA (3 Yrs),,118.0,19.0,1872.0,3.0,33.0,57.0,6.0,0.0,-4.8,0.4,45.0,36.0,95.0,13.0,71.0,10.0,281.0,20.0,43.0,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,10.0,0.0,37.0,0.0,9.0,53.0,38.0,0.0,-5.6,-5.1,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,
