"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2024-25,19.0,WAS,NBA,44:35,12.0,19.0,7.0,11.0,7.0,10.0,5.0,5.0,2.0,9.0,11.0,11.0,4.0,2.0,6.0,5.0,32.0,30.0
2025-26,20.0,WAS,NBA,37:43,4.0,12.0,3.0,7.0,2.0,6.0,4.0,6.0,2.0,6.0,7.0,11.0,2.0,1.0,5.0,6.0,11.0,10.1
Career,,,,44:35,12.0,19.0,7.0,11.0,7.0,10.0,5.0,6.0,2.0,9.0,11.0,11.0,4.0,2.0,6.0,6.0,32.0,30.0
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,WAS,NBA,44:35,12.0,19.0,7.0,11.0,7.0,10.0,5.0,6.0,2.0,9.0,11.0,11.0,4.0,2.0,6.0,6.0,32.0,30.0
