"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2020-21,23,DEN,NBA,PF,5.0,0.0,21.0,1.0,11.7,0.667,0.333,0.333,0.0,0.0,0.333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,
2021-22,24,DEN,NBA,PF,2.0,0.0,9.0,0.667,20.7,0.333,0.0,0.333,0.0,0.0,0.667,1.0,,1.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,
2022-23,25,DEN,NBA,PF,5.0,0.0,10.0,0.0,22.1,0.2,0.0,0.2,0.0,0.0,0.8,0.0,,0.0,0.0,,,0.0,0.0,0.25,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,27,DEN,NBA,PF,3.0,0.0,11.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,15.0,0.0,51.0,0.455,18.2,0.364,0.091,0.273,0.0,0.0,0.636,0.75,1.0,0.667,0.286,0.667,1.0,0.0,0.0,0.143,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,279.0,0.455,,0.364,0.091,0.273,0.0,0.0,0.636,0.75,1.0,0.667,0.286,0.667,1.0,0.0,0.0,0.143,0.0,0.0,0.0,
