Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2008-09,22,SAS,NBA,PG,77,7,1270,6.4,15.9,.403,1.0,3.1,.329,5.4,12.8,.421,.435,4.9,6.2,.781,1.3,5.5,6.8,5.8,1.9,0.9,3.2,6.4,18.7,101,104,
2009-10,23,SAS,NBA,PG,78,43,2276,8.1,17.0,.478,1.7,4.3,.399,6.4,12.7,.505,.529,4.2,5.5,.772,1.0,3.8,4.7,5.2,1.6,0.6,2.3,5.1,22.2,115,106,
2010-11,24,SAS,NBA,PG,76,5,2148,6.9,15.3,.453,1.9,4.9,.377,5.1,10.4,.490,.514,5.6,6.5,.863,0.6,4.2,4.8,4.7,1.6,0.5,2.4,3.7,21.4,116,108,6MOY-8
2011-12,25,IND,NBA,PG,50,9,1274,7.0,15.8,.442,2.2,6.1,.367,4.7,9.7,.489,.513,3.8,4.9,.778,1.3,5.0,6.3,6.0,1.7,0.7,2.2,4.1,20.0,117,105,6MOY-18
2012-13,26,IND,NBA,PG,76,76,2620,7.8,17.7,.443,2.6,7.2,.368,5.2,10.5,.494,.518,3.5,4.3,.817,1.0,4.8,5.8,7.2,1.6,0.5,2.4,2.7,21.9,117,102,
2013-14,27,IND,NBA,PG,76,76,2434,5.8,13.1,.442,2.0,5.5,.365,3.8,7.6,.497,.519,3.0,3.8,.807,1.1,4.9,6.0,5.7,1.6,0.5,2.0,3.4,16.7,115,102,
2014-15,28,IND,NBA,PG,43,36,1267,10.4,21.8,.477,2.8,7.8,.358,7.6,13.9,.544,.541,4.6,5.8,.790,1.0,6.3,7.3,8.9,1.8,0.6,2.8,4.5,28.1,117,103,
2015-16,29,IND,NBA,PG,74,73,2524,6.4,14.5,.441,2.5,6.2,.408,3.9,8.4,.466,.528,2.2,3.0,.760,1.1,4.7,5.9,5.1,1.6,0.3,2.0,2.9,17.6,112,106,
2016-17,30,UTA,NBA,PG,49,49,1544,9.8,20.6,.477,3.2,7.9,.403,6.6,12.7,.523,.554,5.3,6.7,.801,0.8,4.9,5.7,6.9,1.7,0.4,2.9,3.9,28.1,119,107,
2017-18,31,2TM,NBA,PG,67,60,1812,6.5,14.1,.460,2.3,5.7,.415,4.2,8.5,.490,.543,3.0,3.9,.786,1.2,3.8,5.0,5.1,1.7,0.7,2.4,3.5,18.4,113,113,
2017-18,31,SAC,NBA,PG,43,36,1143,6.8,14.4,.469,2.6,5.7,.453,4.2,8.8,.480,.558,3.4,4.4,.778,1.0,4.2,5.2,5.3,1.7,0.5,2.7,3.3,19.5,113,113,
2017-18,31,CLE,NBA,PG,24,24,669,6.1,13.7,.444,2.0,5.6,.351,4.1,8.1,.509,.516,2.4,3.0,.805,1.5,3.2,4.7,4.9,1.6,1.1,2.1,3.9,16.5,112,113,
2018-19,32,2TM,NBA,PG,60,13,1302,6.2,13.7,.452,1.7,5.6,.314,4.4,8.1,.547,.516,2.5,3.1,.824,1.4,4.0,5.4,4.9,1.9,0.3,1.9,3.7,16.6,114,110,
