"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2008-09,22,SAS,NBA,PG,4.0,0.0,76.0,0.333,0.308,0.375,0.405,0.857,0.478,0.333,0.381,73.0,63.0,102.0,81.0,111.0,88.0,109.0,170.0,
2009-10,23,SAS,NBA,PG,10.0,8.0,344.0,0.451,0.479,0.379,0.505,0.838,0.566,0.363,0.284,98.0,97.0,107.0,101.0,110.0,104.0,121.0,128.0,
2010-11,24,SAS,NBA,PG,6.0,1.0,189.0,0.4,0.457,0.267,0.44,0.867,0.554,0.6,0.3,87.0,94.0,74.0,88.0,114.0,102.0,200.0,135.0,
2011-12,25,IND,NBA,PG,11.0,11.0,346.0,0.448,0.492,0.375,0.519,0.848,0.591,0.438,0.381,100.0,103.0,108.0,107.0,113.0,112.0,159.0,169.0,
2012-13,26,IND,NBA,PG,18.0,18.0,685.0,0.401,0.438,0.358,0.483,0.829,0.547,0.367,0.459,89.0,91.0,100.0,97.0,110.0,102.0,136.0,189.0,
2013-14,27,IND,NBA,PG,19.0,19.0,687.0,0.444,0.505,0.364,0.522,0.721,0.561,0.343,0.433,98.0,104.0,101.0,104.0,95.0,104.0,121.0,167.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,29,IND,NBA,PG,7.0,7.0,235.0,0.561,0.633,0.481,0.675,0.818,0.712,0.386,0.474,124.0,129.0,136.0,134.0,108.0,132.0,140.0,166.0,
2016-17,30,UTA,NBA,PG,8.0,8.0,281.0,0.469,0.507,0.387,0.531,0.724,0.564,0.296,0.316,103.0,101.0,108.0,103.0,94.0,102.0,109.0,100.0,
2017-18,31,CLE,NBA,PG,19.0,18.0,557.0,0.45,0.538,0.314,0.511,0.774,0.567,0.405,0.389,98.0,105.0,87.0,98.0,101.0,102.0,161.0,116.0,
2018-19,32,MIL,NBA,PG,15.0,0.0,395.0,0.534,0.614,0.417,0.619,0.818,0.653,0.28,0.407,116.0,118.0,117.0,118.0,107.0,117.0,108.0,113.0,
2019-20,33,MIL,NBA,PG,10.0,1.0,268.0,0.478,0.564,0.357,0.552,0.808,0.606,0.388,0.418,104.0,108.0,100.0,104.0,105.0,107.0,149.0,109.0,
2020-21,34,PHI,NBA,PG,12.0,0.0,205.0,0.442,0.458,0.421,0.535,0.769,0.575,0.302,0.442,95.0,86.0,115.0,99.0,99.0,101.0,122.0,113.0,
2021-22,35,MIL,NBA,PG,5.0,0.0,76.0,0.2,0.0,0.5,0.3,1.0,0.425,0.4,0.4,43.0,0.0,141.0,56.0,129.0,75.0,161.0,100.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,144.0,91.0,4344.0,0.452,0.504,0.372,0.526,0.802,0.58,0.368,0.398,99.0,101.0,104.0,104.0,105.0,106.0,135.0,144.0,
,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,55.0,55.0,1953.0,0.441,0.49,0.377,0.523,0.8,0.578,0.375,0.437,97.0,101.0,106.0,105.0,106.0,108.0,136.0,175.0,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,30.0,1.0,739.0,0.505,0.58,0.397,0.587,0.82,0.629,0.321,0.411,110.0,111.0,112.0,112.0,107.0,112.0,124.0,111.0,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,20.0,9.0,609.0,0.422,0.455,0.346,0.474,0.851,0.552,0.428,0.301,92.0,93.0,97.0,95.0,112.0,102.0,142.0,135.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,19.0,18.0,557.0,0.45,0.538,0.314,0.511,0.774,0.567,0.405,0.389,98.0,105.0,87.0,98.0,101.0,102.0,161.0,116.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,12.0,0.0,205.0,0.442,0.458,0.421,0.535,0.769,0.575,0.302,0.442,95.0,86.0,115.0,99.0,99.0,101.0,122.0,113.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,8.0,8.0,281.0,0.469,0.507,0.387,0.531,0.724,0.564,0.296,0.316,103.0,101.0,108.0,103.0,94.0,102.0,109.0,100.0,
