Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,22,SAS,NBA,PG,4.0,0.0,76.0,3.3,9.9,0.333,1.4,3.8,0.375,1.9,6.2,0.308,0.405,2.8,3.3,0.857,1.4,2.4,3.8,0.9,0.9,0.5,0.9,2.8,10.9,
2009-10,23,SAS,NBA,PG,10.0,8.0,344.0,4.8,10.7,0.451,1.2,3.0,0.379,3.7,7.6,0.479,0.505,3.2,3.9,0.838,0.5,2.7,3.2,0.7,1.0,0.2,0.8,2.2,14.0,
2010-11,24,SAS,NBA,PG,6.0,1.0,189.0,3.8,9.5,0.4,0.8,2.9,0.267,3.0,6.7,0.457,0.44,5.0,5.7,0.867,1.0,4.8,5.7,2.7,1.7,0.4,1.5,2.9,13.3,
2011-12,25,IND,NBA,PG,11.0,11.0,346.0,4.9,10.9,0.448,1.6,4.2,0.375,3.3,6.8,0.492,0.519,4.1,4.8,0.848,0.9,1.7,2.6,3.3,1.4,0.3,2.3,2.2,15.4,
2012-13,26,IND,NBA,PG,18.0,18.0,685.0,4.4,10.9,0.401,1.8,5.0,0.358,2.6,5.9,0.438,0.483,3.3,4.0,0.829,0.3,3.3,3.5,4.0,1.2,0.2,2.1,2.2,13.8,
2013-14,27,IND,NBA,PG,19.0,19.0,687.0,4.1,9.3,0.444,1.5,4.0,0.364,2.7,5.3,0.505,0.522,2.3,3.2,0.721,0.7,3.0,3.7,3.0,1.2,0.2,1.5,2.3,12.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,29,IND,NBA,PG,7.0,7.0,235.0,4.9,8.7,0.561,2.0,4.1,0.481,2.9,4.6,0.633,0.675,2.8,3.4,0.818,0.9,2.0,2.9,2.3,0.9,0.2,1.2,2.5,14.6,
2016-17,30,UTA,NBA,PG,8.0,8.0,281.0,5.9,12.6,0.469,1.5,4.0,0.387,4.4,8.6,0.507,0.531,2.7,3.7,0.724,1.0,3.2,4.2,3.7,0.3,0.1,1.7,3.2,16.0,
2017-18,31,CLE,NBA,PG,19.0,18.0,557.0,3.8,8.5,0.45,1.0,3.3,0.314,2.8,5.2,0.538,0.511,2.6,3.4,0.774,0.8,1.8,2.6,2.7,0.6,0.5,1.4,3.4,11.3,
2018-19,32,MIL,NBA,PG,15.0,0.0,395.0,5.7,10.8,0.534,1.8,4.4,0.417,3.9,6.4,0.614,0.619,2.5,3.0,0.818,1.4,3.5,4.8,3.8,1.1,0.4,0.5,3.1,15.8,
2019-20,33,MIL,NBA,PG,10.0,1.0,268.0,4.3,9.0,0.478,1.3,3.8,0.357,3.0,5.2,0.564,0.552,2.8,3.5,0.808,0.7,2.6,3.2,4.2,0.8,0.0,2.1,2.3,12.8,
2020-21,34,PHI,NBA,PG,12.0,0.0,205.0,3.3,7.6,0.442,1.4,3.3,0.421,1.9,4.2,0.458,0.535,1.8,2.3,0.769,0.9,1.9,2.8,3.2,1.4,0.5,1.8,3.2,9.8,
2021-22,35,MIL,NBA,PG,5.0,0.0,76.0,0.5,2.4,0.2,0.5,0.9,0.5,0.0,1.4,0.0,0.3,0.9,0.9,1.0,0.5,2.4,2.8,1.4,0.0,0.0,0.5,4.7,2.4,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,144.0,91.0,4344.0,4.4,9.8,0.452,1.5,3.9,0.372,3.0,5.9,0.504,0.526,2.9,3.6,0.802,0.8,2.7,3.5,3.1,1.0,0.3,1.5,2.6,13.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,55.0,55.0,1953.0,4.4,10.1,0.441,1.7,4.4,0.377,2.8,5.7,0.49,0.523,3.0,3.8,0.8,0.6,2.7,3.4,3.3,1.2,0.2,1.8,2.2,13.6,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,30.0,1.0,739.0,4.7,9.3,0.505,1.5,3.8,0.397,3.2,5.5,0.58,0.587,2.4,3.0,0.82,1.0,3.0,4.0,3.7,0.9,0.2,1.1,3.0,13.3,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,20.0,9.0,609.0,4.3,10.2,0.422,1.1,3.1,0.346,3.3,7.2,0.455,0.474,3.7,4.4,0.851,0.8,3.3,4.1,1.4,1.2,0.3,1.1,2.5,13.4,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,19.0,18.0,557.0,3.8,8.5,0.45,1.0,3.3,0.314,2.8,5.2,0.538,0.511,2.6,3.4,0.774,0.8,1.8,2.6,2.7,0.6,0.5,1.4,3.4,11.3,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,12.0,0.0,205.0,3.3,7.6,0.442,1.4,3.3,0.421,1.9,4.2,0.458,0.535,1.8,2.3,0.769,0.9,1.9,2.8,3.2,1.4,0.5,1.8,3.2,9.8,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,8.0,8.0,281.0,5.9,12.6,0.469,1.5,4.0,0.387,4.4,8.6,0.507,0.531,2.7,3.7,0.724,1.0,3.2,4.2,3.7,0.3,0.1,1.7,3.2,16.0,
