"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2008-09,22,SAS,NBA,PG,77,7,1270,.403,.421,.329,.435,.781,.502,.392,.196,88,87,90,87,101,92,128,88,-47.8,-37.0,
2009-10,23,SAS,NBA,PG,78,43,2276,.478,.505,.399,.529,.772,.572,.321,.255,104,103,113,106,102,105,107,115,41.9,49.4,
2010-11,24,SAS,NBA,PG,76,5,2148,.453,.490,.377,.514,.863,.588,.427,.322,99,100,105,103,113,109,142,145,20.1,69.9,6MOY-8
2011-12,25,IND,NBA,PG,50,9,1274,.442,.489,.367,.513,.778,.557,.308,.387,99,103,105,105,103,106,112,171,19.7,26.1,6MOY-18
2012-13,26,IND,NBA,PG,76,76,2620,.443,.494,.368,.518,.817,.558,.245,.405,98,102,103,104,109,104,90,167,37.2,44.5,
2013-14,27,IND,NBA,PG,76,76,2434,.442,.497,.365,.519,.807,.563,.286,.422,97,102,102,104,107,104,101,163,21.7,30.9,
2014-15,28,IND,NBA,PG,43,36,1267,.477,.544,.358,.541,.790,.579,.267,.361,106,112,102,109,105,108,98,134,48.4,53.2,
2015-16,29,IND,NBA,PG,74,73,2524,.441,.466,.408,.528,.760,.555,.203,.425,98,95,115,105,100,103,73,149,37.3,22.6,
2016-17,30,UTA,NBA,PG,49,49,1544,.477,.523,.403,.554,.801,.599,.323,.384,104,104,113,108,104,108,120,122,49.4,64.3,
2017-18,31,2TM,NBA,PG,67,60,1812,.460,.490,.415,.543,.786,.580,.273,.400,100,96,115,104,102,104,108,119,22.3,27.8,
2017-18,31,SAC,NBA,PG,43,36,1143,.469,.480,.453,.558,.778,.597,.304,.393,102,94,125,107,101,107,121,117,24.2,29.9,
2017-18,31,CLE,NBA,PG,24,24,669,.444,.509,.351,.516,.805,.551,.219,.412,96,100,97,99,105,99,87,122,-1.9,-2.1,
2018-19,32,2TM,NBA,PG,60,13,1302,.452,.547,.314,.516,.824,.554,.226,.407,98,105,88,98,107,99,87,113,-6.2,-4.7,
2018-19,32,CLE,NBA,PG,13,13,344,.514,.532,.464,.575,.850,.604,.187,.262,112,102,131,110,111,108,72,73,10.8,10.4,
2018-19,32,MIL,NBA,PG,47,0,958,.428,.556,.280,.493,.815,.534,.242,.465,93,107,79,94,106,95,93,130,-17.0,-15.1,
2019-20,33,MIL,NBA,PG,59,2,1271,.516,.565,.460,.624,.842,.659,.269,.468,112,108,129,118,109,117,103,122,71.3,79.1,6MOY-4
2020-21,34,2TM,NBA,PG,30,17,672,.482,.547,.388,.561,.800,.596,.254,.406,103,103,106,104,103,104,103,104,9.1,10.6,
2020-21,34,OKC,NBA,PG,14,14,369,.508,.619,.386,.600,.840,.630,.208,.475,109,117,105,112,108,110,84,121,14.9,15.2,
2020-21,34,PHI,NBA,PG,16,3,303,.442,.463,.391,.500,.760,.545,.325,.299,95,87,107,93,98,95,132,76,-5.8,-4.6,
2021-22,35,MIL,NBA,PG,54,17,1253,.429,.546,.306,.504,.919,.552,.225,.487,93,103,87,95,119,98,91,122,-15.4,-8.2,
2022-23,36,2TM,NBA,SG,46,1,834,.470,.620,.358,.572,.764,.610,.331,.572,99,113,99,105,98,105,124,148,9.0,10.9,
