Highlight,Unnamed: 1,In Stathead
"Career high, Points",32.0,View full stats from top 20 games
"Career high, Rebounds",27.0,View full stats from top 20 games
"Career high, Assists",8.0,View full stats from top 20 games
"Career high, Steals",4.0,View full stats from top 20 games
"Career high, Blocks",9.0,View full stats from top 20 games
"Career high, Game Score",29.9,View full stats from top 20 games
