"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2015-16,22,MIA,NBA,SG,52.0,2.0,1107.0,0.452,14.9,0.577,0.228,0.107,0.11,0.132,0.423,0.446,0.613,0.31,0.267,0.417,0.461,0.414,0.962,0.055,14.0,0.348,0.55,0.0,0.0,
2016-17,23,MIA,NBA,SG,53.0,34.0,1614.0,0.394,16.9,0.558,0.172,0.096,0.101,0.189,0.442,0.444,0.545,0.408,0.519,0.33,0.33,0.354,0.933,0.025,11.0,0.26,0.475,1.0,0.0,
2017-18,24,MIA,NBA,SF,81.0,81.0,2689.0,0.451,14.9,0.62,0.198,0.141,0.119,0.163,0.38,0.495,0.611,0.464,0.457,0.41,0.378,0.397,0.953,0.025,20.0,0.25,0.345,1.0,0.0,
2018-19,25,MIA,NBA,SG,73.0,73.0,2539.0,0.412,16.5,0.552,0.176,0.125,0.131,0.12,0.448,0.458,0.569,0.367,0.455,0.39,0.357,0.436,0.878,0.027,25.0,0.154,0.366,0.0,0.0,
2019-20,26,PHI,NBA,SG,55.0,53.0,1693.0,0.43,16.1,0.615,0.166,0.142,0.144,0.163,0.385,0.486,0.636,0.38,0.344,0.552,0.341,0.43,0.812,0.025,15.0,0.12,0.367,0.0,0.0,
2020-21,27,DAL,NBA,SG,59.0,56.0,1790.0,0.427,16.2,0.568,0.16,0.16,0.15,0.097,0.432,0.501,0.677,0.404,0.495,0.383,0.33,0.443,0.83,0.01,5.0,0.18,0.292,1.0,0.0,
2021-22,28,2TM,NBA,SG,65.0,7.0,1600.0,0.438,17.2,0.539,0.109,0.154,0.178,0.099,0.461,0.458,0.655,0.39,0.432,0.396,0.415,0.477,0.99,0.017,8.0,0.183,0.422,1.0,0.0,
2021-22,28,BOS,NBA,SG,44.0,0.0,1087.0,0.443,17.1,0.545,0.108,0.155,0.175,0.108,0.455,0.481,0.703,0.453,0.4,0.432,0.397,0.444,0.984,0.012,3.0,0.218,0.353,0.0,0.0,
2021-22,28,SAS,NBA,SG,21.0,7.0,513.0,0.429,17.4,0.529,0.11,0.152,0.183,0.084,0.471,0.416,0.571,0.276,0.486,0.313,0.444,0.548,1.0,0.026,5.0,0.122,0.636,1.0,0.0,
2022-23,29,2TM,NBA,SG,65.0,10.0,1530.0,0.431,18.8,0.471,0.09,0.108,0.164,0.108,0.529,0.506,0.66,0.467,0.429,0.533,0.365,0.432,0.916,0.011,5.0,0.16,0.447,1.0,0.0,
2022-23,29,SAS,NBA,SG,42.0,6.0,997.0,0.436,18.7,0.49,0.089,0.101,0.187,0.113,0.51,0.518,0.639,0.585,0.395,0.565,0.357,0.417,0.878,0.012,5.0,0.13,0.481,1.0,0.0,
2022-23,29,NOP,NBA,SG,23.0,4.0,533.0,0.419,19.0,0.419,0.095,0.128,0.101,0.095,0.581,0.468,0.714,0.211,0.6,0.429,0.384,0.483,1.0,0.007,0.0,0.233,0.4,0.0,0.0,
2023-24,30,MIA,NBA,SG,43.0,6.0,1103.0,0.444,17.9,0.452,0.118,0.159,0.101,0.075,0.548,0.561,0.683,0.582,0.457,0.462,0.347,0.511,0.97,0.023,7.0,0.226,0.395,1.0,0.0,
2024-25,31,MIA,NBA,SG,8.0,0.0,150.0,0.289,18.5,0.421,0.105,0.184,0.026,0.105,0.579,0.313,0.5,0.286,0.0,0.25,0.273,1.0,1.0,0.0,0.0,0.227,0.2,0.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,554.0,322.0,15815.0,0.428,17.0,0.557,0.159,0.134,0.134,0.13,0.443,0.48,0.615,0.417,0.436,0.425,0.363,0.431,0.913,0.023,110.0,0.196,0.398,6.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,48.0,2341.0,0.428,17.0,0.557,0.159,0.134,0.134,0.13,0.443,0.48,0.615,0.417,0.436,0.425,0.363,0.431,0.913,0.023,16.0,0.196,0.398,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (6 Yrs),MIA (6 Yrs),MIA (6 Yrs),MIA (6 Yrs),,310.0,196.0,9202.0,0.426,16.6,0.562,0.179,0.128,0.116,0.14,0.438,0.474,0.592,0.427,0.448,0.388,0.364,0.42,0.929,0.028,77.0,0.224,0.407,3.0,0.0,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,63.0,13.0,1510.0,0.434,18.0,0.503,0.095,0.117,0.186,0.104,0.497,0.483,0.614,0.457,0.423,0.5,0.384,0.455,0.921,0.017,10.0,0.128,0.526,2.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,59.0,56.0,1790.0,0.427,16.2,0.568,0.16,0.16,0.15,0.097,0.432,0.501,0.677,0.404,0.495,0.383,0.33,0.443,0.83,0.01,5.0,0.18,0.292,1.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,55.0,53.0,1693.0,0.43,16.1,0.615,0.166,0.142,0.144,0.163,0.385,0.486,0.636,0.38,0.344,0.552,0.341,0.43,0.812,0.025,15.0,0.12,0.367,0.0,0.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,44.0,0.0,1087.0,0.443,17.1,0.545,0.108,0.155,0.175,0.108,0.455,0.481,0.703,0.453,0.4,0.432,0.397,0.444,0.984,0.012,3.0,0.218,0.353,0.0,0.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,23.0,4.0,533.0,0.419,19.0,0.419,0.095,0.128,0.101,0.095,0.581,0.468,0.714,0.211,0.6,0.429,0.384,0.483,1.0,0.007,0.0,0.233,0.4,0.0,0.0,
