"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2005-06,23,HOU,NBA,SG,80.0,27.0,2310.0,0.403,0.445,0.361,0.493,0.699,0.517,0.195,0.497,89.0,93.0,101.0,101.0,94.0,96.0,59.0,246.0,3.6,-25.8,ROY-7
2006-07,24,HOU,NBA,SG,80.0,10.0,2211.0,0.437,0.431,0.441,0.564,0.79,0.584,0.15,0.573,95.0,89.0,123.0,114.0,105.0,108.0,46.0,270.0,94.1,63.9,6MOY-8
2007-08,25,HOU,NBA,SG,73.0,17.0,1379.0,0.432,0.504,0.351,0.515,0.815,0.543,0.17,0.472,94.0,104.0,97.0,103.0,108.0,101.0,55.0,212.0,16.5,3.1,
2008-09,26,2TM,NBA,PG,32.0,4.0,498.0,0.382,0.389,0.37,0.451,0.792,0.482,0.167,0.375,83.0,80.0,101.0,90.0,103.0,89.0,55.0,167.0,-14.0,-19.2,
2008-09,26,HOU,NBA,PG,22.0,4.0,322.0,0.386,0.397,0.368,0.455,0.875,0.491,0.158,0.376,84.0,82.0,100.0,91.0,114.0,90.0,52.0,168.0,-9.0,-11.6,
2008-09,26,MIA,NBA,SG,10.0,0.0,176.0,0.372,0.37,0.375,0.442,0.625,0.462,0.186,0.372,81.0,76.0,102.0,88.0,81.0,85.0,61.0,166.0,-5.0,-7.6,
2009-10,27,IND,NBA,SG,47.0,10.0,813.0,0.437,0.481,0.352,0.497,0.828,0.53,0.186,0.338,95.0,98.0,99.0,99.0,109.0,98.0,62.0,152.0,-2.5,-8.4,
2010-11,28,SAC,NBA,PG,36.0,14.0,586.0,0.415,0.43,0.391,0.491,0.78,0.538,0.305,0.39,90.0,88.0,109.0,98.0,102.0,99.0,102.0,176.0,-2.5,-1.4,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,348.0,82.0,7797.0,0.423,0.454,0.388,0.515,0.773,0.542,0.182,0.479,92.0,94.0,108.0,104.0,103.0,100.0,57.0,225.0,95.2,12.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),,255.0,58.0,6222.0,0.422,0.453,0.392,0.522,0.766,0.547,0.17,0.512,92.0,94.0,109.0,106.0,102.0,101.0,53.0,242.0,105.2,29.6,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,47.0,10.0,813.0,0.437,0.481,0.352,0.497,0.828,0.53,0.186,0.338,95.0,98.0,99.0,99.0,109.0,98.0,62.0,152.0,-2.5,-8.4,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,36.0,14.0,586.0,0.415,0.43,0.391,0.491,0.78,0.538,0.305,0.39,90.0,88.0,109.0,98.0,102.0,99.0,102.0,176.0,-2.5,-1.4,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,10.0,0.0,176.0,0.372,0.37,0.375,0.442,0.625,0.462,0.186,0.372,81.0,76.0,102.0,88.0,81.0,85.0,61.0,166.0,-5.0,-7.6,
