Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2012-13,25,OKC,NBA,C,4,0,6.5,0.3,0.5,0.5,0.0,0.0,0.3,0.5,0.5,0.5,0.0,0.0,0.3,1.3,1.5,0.0,0.3,0.0,0.5,1.8,0.5,
2013-14,26,OKC,NBA,C,2,0,3.5,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,6,0,5.5,0.2,0.3,0.5,0.0,0.0,0.2,0.3,0.5,0.5,0.0,0.0,0.2,0.8,1.0,0.0,0.2,0.0,0.3,1.8,0.3,
