Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2023-24,21,HOU,NBA,SF,62,23,1388,8.4,15.6,0.536,0.3,2.0,0.138,8.1,13.6,0.595,0.545,3.7,5.4,0.684,5.2,9.1,14.3,5.7,2.7,1.3,3.1,4.9,20.7,118,109,
2024-25,22,HOU,NBA,SF,69,42,2225,8.5,15.2,0.557,0.5,2.0,0.275,7.9,13.3,0.599,0.575,3.7,5.4,0.684,4.2,8.1,12.3,5.8,2.1,1.9,3.0,3.7,21.2,123,108,"DPOY-5,DEF1"
2025-26,23,HOU,NBA,SF,18,18,653,9.1,19.3,0.472,0.6,3.0,0.205,8.5,16.3,0.521,0.488,4.5,5.8,0.776,3.4,6.2,9.6,7.1,1.8,0.7,3.2,3.6,23.3,119,114,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,149,83,4266,8.5,16.0,0.535,0.5,2.1,0.218,8.1,13.8,0.584,0.549,3.8,5.5,0.699,4.4,8.2,12.6,6.0,2.3,1.6,3.1,4.1,21.4,121,109,
