Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-12-01,HOU,@,UTA,"L, 125-133",*,37,8,16,0.5,0,3,0.0,7,9,0.778,3,5,8,3,0,2,2,4,23,17.7,-8
2025-11-30,HOU,@,UTA,"W, 129-101",*,31,2,8,0.25,0,0,,1,3,0.333,2,6,8,9,1,0,3,2,5,6.1,18
2025-11-26,HOU,@,GSW,"W, 104-100",*,38,4,12,0.333,0,3,0.0,2,2,1.0,4,10,14,3,1,0,2,4,10,8.5,2
2025-11-24,HOU,@,PHO,"W, 114-92",*,37,10,16,0.625,1,1,1.0,7,7,1.0,2,5,7,8,0,1,4,4,28,24.4,25
2025-11-21,HOU,,DEN,"L, 109-112",*,43,10,18,0.556,1,2,0.5,1,1,1.0,4,3,7,2,2,0,3,3,22,16.3,-10
