"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2020-21,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2021-22,21,OKC,NBA,SG,30,8,690,.407,.522,.327,.503,.864,.529,.132,.587,88,98,92,95,111,93,53,147,-9.6,-13.0,
2022-23,22,ATL,NBA,PG,29,0,165,.405,.625,.238,.473,.500,.475,.054,.568,85,114,66,87,64,82,20,146,-5.3,-8.0,
2023-24,23,ATL,NBA,PG,22,14,541,.490,.639,.412,.625,.833,.633,.058,.654,103,117,113,114,106,109,24,166,16.3,11.3,
2024-25,24,ATL,NBA,PG,57,16,1153,.497,.640,.437,.651,.711,.661,.154,.705,106,117,121,120,91,115,63,168,62.8,52.7,
2025-26,25,ATL,NBA,PG,18,1,415,.504,.667,.458,.683,.688,.688,.130,.780,107,122,128,126,87,118,46,187,34.1,27.4,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,156,39,2964,.472,.607,.407,.609,.747,.622,.126,.676,100,112,113,112,96,108,50,165,98.3,70.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),,126,31,2274,.491,.642,.427,.641,.710,.650,.124,.703,104,118,118,118,91,112,49,170,107.9,83.4,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,30,8,690,.407,.522,.327,.503,.864,.529,.132,.587,88,98,92,95,111,93,53,147,-9.6,-13.0,
