Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2020-21,22,MEM,NBA,PF,59.0,12.0,1085.0,7.4,13.2,0.559,1.0,2.9,0.338,6.4,10.3,0.62,0.595,1.5,2.3,0.642,3.3,8.0,11.3,3.3,1.9,1.5,2.0,5.1,17.2,119.0,110.0,
2021-22,23,MEM,NBA,PF,53.0,2.0,701.0,6.7,14.7,0.454,0.7,3.3,0.204,6.0,11.4,0.527,0.477,3.1,4.8,0.648,4.5,6.5,11.0,4.2,3.3,1.0,2.3,4.3,17.2,112.0,107.0,
2022-23,24,MEM,NBA,C,61.0,29.0,1180.0,7.6,12.3,0.614,0.2,0.6,0.267,7.4,11.7,0.632,0.621,2.0,3.6,0.551,4.9,7.5,12.4,3.9,2.3,1.2,1.8,3.9,17.3,129.0,109.0,
2023-24,25,2TM,NBA,C,54.0,15.0,974.0,6.1,14.0,0.434,1.0,4.1,0.247,5.1,10.0,0.51,0.47,1.1,2.5,0.44,3.5,7.1,10.6,3.9,2.6,2.2,1.7,3.8,14.3,105.0,110.0,
2023-24,25,MEM,NBA,C,34.0,13.0,700.0,6.1,14.9,0.408,0.8,3.7,0.226,5.2,11.2,0.469,0.437,1.3,3.0,0.419,3.9,7.1,11.0,4.0,2.9,2.4,2.0,4.2,14.2,98.0,110.0,
2023-24,25,BOS,NBA,PF,20.0,2.0,274.0,6.1,11.9,0.515,1.4,5.0,0.286,4.7,6.9,0.684,0.576,0.7,1.3,0.571,2.5,7.2,9.7,3.6,1.6,1.6,0.9,2.7,14.4,127.0,111.0,
2024-25,26,BOS,NBA,C,33.0,2.0,231.0,2.8,11.5,0.245,1.1,6.9,0.156,1.7,4.6,0.381,0.292,0.7,0.9,0.75,2.2,7.2,9.3,1.5,2.4,1.1,3.0,3.9,7.4,67.0,109.0,
2025-26,27,BOS,NBA,C,9.0,1.0,95.0,6.8,14.2,0.481,1.6,6.8,0.231,5.3,7.4,0.714,0.537,0.0,0.0,,5.3,6.8,12.1,2.6,3.2,1.1,1.6,3.7,15.3,120.0,112.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,269.0,61.0,4266.0,6.8,13.3,0.508,0.7,2.9,0.251,6.1,10.4,0.579,0.536,1.7,3.0,0.577,4.0,7.3,11.3,3.6,2.5,1.4,2.0,4.2,16.0,115.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (4 Yrs),MEM (4 Yrs),MEM (4 Yrs),MEM (4 Yrs),,207.0,56.0,3666.0,7.1,13.5,0.522,0.6,2.4,0.264,6.4,11.1,0.577,0.545,1.9,3.3,0.574,4.1,7.4,11.5,3.8,2.5,1.5,2.0,4.4,16.7,116.0,109.0,
BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),,62.0,5.0,600.0,5.0,12.1,0.411,1.3,6.1,0.219,3.7,6.1,0.603,0.466,0.6,0.9,0.636,2.8,7.1,10.0,2.7,2.2,1.3,1.8,3.3,11.9,103.0,111.0,
