Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2015-16,19,IND,NBA,C,60.0,30.0,1367.0,15.4,0.531,0.026,0.228,5.5,21.0,13.3,5.0,0.9,5.1,10.3,20.9,0.8,2.3,3.1,0.109,-2.2,0.6,-1.6,0.1,ROY-8
2016-17,20,IND,NBA,C,81.0,81.0,2541.0,18.5,0.585,0.132,0.349,6.2,19.6,13.0,6.6,1.5,5.9,9.5,19.5,4.3,3.7,8.0,0.151,-0.1,1.1,1.1,2.0,
2017-18,21,IND,NBA,C,65.0,62.0,1836.0,16.6,0.567,0.246,0.322,5.8,19.8,12.8,7.0,1.0,5.7,11.6,20.0,2.2,2.5,4.7,0.122,-0.6,0.4,-0.2,0.8,
2018-19,22,IND,NBA,C,74.0,74.0,2119.0,18.0,0.567,0.251,0.258,5.4,22.0,13.9,8.0,1.4,8.4,10.3,20.0,1.9,4.4,6.3,0.144,0.0,2.4,2.5,2.4,DPOY-5
2019-20,23,IND,NBA,C,62.0,62.0,1826.0,14.8,0.566,0.426,0.288,5.2,19.1,12.2,5.4,1.2,6.4,11.4,17.9,1.1,3.1,4.2,0.111,-1.0,1.1,0.1,1.0,
2020-21,24,IND,NBA,C,47.0,47.0,1455.0,15.3,0.599,0.477,0.329,4.7,18.0,11.4,4.4,1.3,8.8,11.9,16.4,1.1,2.2,3.3,0.11,-1.6,2.0,0.4,0.9,DPOY-9
2021-22,25,IND,NBA,C,42.0,42.0,1235.0,17.4,0.615,0.466,0.267,5.8,21.3,13.4,5.1,1.1,8.3,10.9,17.1,1.7,1.4,3.1,0.12,0.1,1.4,1.4,1.1,
2022-23,26,IND,NBA,C,62.0,62.0,1825.0,20.0,0.651,0.34,0.377,5.4,22.9,14.2,7.5,0.9,6.6,10.8,22.0,3.4,2.0,5.4,0.142,1.4,0.7,2.1,1.9,
2023-24,27,IND,NBA,C,77.0,77.0,2076.0,19.3,0.626,0.356,0.349,6.2,22.9,14.5,6.4,0.9,5.5,9.4,23.4,3.6,2.2,5.8,0.134,1.0,-0.1,0.9,1.5,
2024-25,28,IND,NBA,C,72.0,72.0,2174.0,16.1,0.612,0.486,0.293,4.7,19.4,12.1,7.1,1.2,6.0,11.8,20.7,1.8,2.9,4.7,0.104,0.0,0.4,0.4,1.3,
2025-26,29,MIL,NBA,C,15.0,15.0,449.0,14.5,0.587,0.58,0.231,4.5,19.0,11.8,8.2,2.0,5.3,11.8,17.2,0.3,0.6,0.8,0.09,-0.2,0.7,0.4,0.3,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,657.0,624.0,18903.0,17.2,0.594,0.318,0.309,5.5,20.6,13.1,6.5,1.2,6.6,10.7,19.9,22.2,27.4,49.6,0.126,-0.2,1.0,0.8,13.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,78.0,2359.0,17.2,0.594,0.318,0.309,5.5,20.6,13.1,6.5,1.2,6.6,10.7,19.9,2.8,3.4,6.2,0.126,-0.2,1.0,0.8,1.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (10 Yrs),IND (10 Yrs),IND (10 Yrs),IND (10 Yrs),,642.0,609.0,18454.0,17.3,0.594,0.312,0.311,5.5,20.6,13.1,6.4,1.2,6.6,10.7,20.0,21.9,26.8,48.7,0.127,-0.2,1.0,0.8,13.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,15.0,15.0,449.0,14.5,0.587,0.58,0.231,4.5,19.0,11.8,8.2,2.0,5.3,11.8,17.2,0.3,0.6,0.8,0.09,-0.2,0.7,0.4,0.3,
