Highlight,Unnamed: 1,In Stathead
"Career high, Points",40.0,View full stats from top 20 games
"Career high, Rebounds",17.0,View full stats from top 20 games
"Career high, Assists",6.0,View full stats from top 20 games
"Career high, Steals",6.0,View full stats from top 20 games
"Career high, Blocks",8.0,View full stats from top 20 games
"Career high, Game Score",35.3,View full stats from top 20 games
