"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('Unnamed: 21_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 26_level_0', 'Awards')"
2003-04,24,MEM,NBA,PF,4,0,74,0.346,7.1,1.0,0.385,0.308,0.115,0.192,0.0,0.346,0.4,0.375,0.333,0.2,0.444,0.038,1,0,0,
2004-05,25,MEM,NBA,PF,3,0,48,0.6,4.5,1.0,0.6,0.2,0.0,0.2,0.0,0.6,0.583,0.75,,0.5,0.333,0.2,4,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,7,0,122,0.457,5.8,1.0,0.478,0.261,0.065,0.196,0.0,0.457,0.5,0.5,0.333,0.333,0.381,0.109,5,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,1429,0.457,5.8,1.0,0.478,0.261,0.065,0.196,0.0,0.457,0.5,0.5,0.333,0.333,0.381,0.109,59,0,0,
