Season,Team,Lg,Salary
2012-13,Charlotte Bobcats,NBA,"$575,000"
2013-14,Charlotte Bobcats,NBA,"$788,872"
2014-15,Charlotte Hornets,NBA,"$915,243"
Career,(may be incomplete),,"$2,279,115"
