"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2015-16,19,DEN,NBA,PG,68,66,2068,.364,12.7,.744,.293,.117,.146,.186,.256,.379,.475,.292,.311,.339,.319,.286,.730,.018,14,.078,.278,1,0,ROY-7
2016-17,20,DEN,NBA,PG,55,41,1406,.377,12.6,.677,.363,.113,.111,.094,.323,.408,.505,.290,.262,.327,.315,.368,.911,.025,12,.208,.297,1,0,
2017-18,21,2TM,NBA,PG,64,14,1245,.388,12.7,.719,.238,.203,.154,.124,.281,.415,.560,.336,.358,.338,.318,.306,.787,.013,7,.169,.520,3,0,
2017-18,21,DEN,NBA,PG,42,0,752,.401,12.9,.683,.230,.220,.143,.090,.317,.414,.500,.394,.348,.345,.373,.330,.763,.012,4,.206,.571,2,0,
2017-18,21,NYK,NBA,PG,22,14,493,.368,12.6,.775,.250,.176,.172,.176,.225,.418,.647,.222,.371,.333,.196,.273,.889,.015,3,.087,.250,1,0,
2018-19,22,NYK,NBA,PG,59,42,1607,.446,12.7,.716,.322,.115,.169,.111,.284,.492,.538,.388,.488,.476,.329,.226,.855,.015,10,.157,.424,0,0,
2019-20,23,UTA,NBA,PG,54,2,850,.462,12.5,.734,.266,.180,.223,.064,.266,.504,.586,.441,.466,.476,.345,.273,.700,.021,4,.276,.292,1,0,
2020-21,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned,Did not play - unsigned
2021-22,25,SAC,NBA,PG,2,0,11,.000,13.0,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,,,,.000,0,,,0,0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,302,165,7187,.401,12.7,.720,.300,.137,.155,.127,.280,.431,.520,.344,.382,.374,.323,.284,.804,.018,47,.160,.365,6,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,45,1951,.401,12.7,.720,.300,.137,.155,.127,.280,.431,.520,.344,.382,.374,.323,.284,.804,.018,13,.160,.365,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,165,107,4226,.375,12.7,.712,.303,.134,.134,.140,.288,.393,.490,.322,.305,.337,.328,.319,.798,.019,30,.148,.368,4,0,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,81,56,2100,.429,12.6,.729,.306,.128,.169,.125,.271,.475,.557,.339,.463,.432,.305,.235,.859,.015,13,.145,.405,1,0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,54,2,850,.462,12.5,.734,.266,.180,.223,.064,.266,.504,.586,.441,.466,.476,.345,.273,.700,.021,4,.276,.292,1,0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,2,0,11,.000,13.0,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,,,,.000,0,,,0,0,
