"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2009-10,21,ORL,NBA,PF,9.0,0.0,89.0,0.31,0.333,0.286,0.379,1.0,0.391,0.034,0.483,67.0,68.0,81.0,76.0,132.0,72.0,11.0,217.0,
2010-11,22,ORL,NBA,PF,6.0,0.0,147.0,0.267,0.2,0.3,0.367,1.0,0.429,0.2,0.667,58.0,41.0,84.0,74.0,131.0,79.0,67.0,301.0,
2011-12,23,ORL,NBA,PF,5.0,5.0,172.0,0.341,0.214,0.4,0.477,0.857,0.51,0.159,0.682,76.0,45.0,115.0,98.0,114.0,97.0,58.0,302.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,26,NOP,NBA,PF,4.0,0.0,95.0,0.444,0.458,0.417,0.514,1.0,0.556,0.167,0.333,99.0,94.0,119.0,104.0,133.0,104.0,61.0,124.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,28,HOU,NBA,PF,11.0,9.0,336.0,0.391,0.594,0.283,0.484,0.875,0.52,0.174,0.652,86.0,118.0,79.0,94.0,113.0,94.0,64.0,206.0,
2017-18,29,HOU,NBA,PF,11.0,0.0,95.0,0.35,0.4,0.333,0.475,,0.475,0.0,0.75,76.0,78.0,92.0,91.0,,85.0,0.0,223.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,46.0,14.0,934.0,0.363,0.42,0.325,0.46,0.917,0.495,0.143,0.602,80.0,85.0,91.0,91.0,120.0,91.0,52.0,225.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),,20.0,5.0,408.0,0.311,0.256,0.344,0.417,0.929,0.453,0.136,0.621,68.0,53.0,98.0,85.0,123.0,85.0,47.0,278.0,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,22.0,9.0,431.0,0.384,0.568,0.293,0.482,0.875,0.512,0.143,0.67,84.0,113.0,82.0,94.0,113.0,93.0,53.0,209.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,4.0,0.0,95.0,0.444,0.458,0.417,0.514,1.0,0.556,0.167,0.333,99.0,94.0,119.0,104.0,133.0,104.0,61.0,124.0,
