"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2012-13,21,ATL,NBA,SG,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,137.0,
,,,,,,,,,,,,,,,,,,,,,,
2014-15,23,ATL,NBA,SG,4.0,0.0,21.0,0.667,1.0,0.5,0.833,0.833,0.0,0.667,149.0,206.0,143.0,168.0,156.0,0.0,249.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,8.0,0.0,45.0,0.444,0.5,0.4,0.556,0.556,0.0,0.556,99.0,103.0,114.0,112.0,104.0,0.0,211.0,
