0
2020-21 NBA .886 (14th)
2021-22 NBA .904 (4th)
2022-23 NBA .886 (13th)
Active .873 (9th)
Career .873 (27th)
Career NBA .873 (27th)
Career Playoffs .852 (64th)
Career NBA Playoffs .852 (60th)
