"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2001-02,23.0,IND,NBA,29:05,4.0,9.0,0.0,1.0,4.0,8.0,2.0,3.0,1.0,3.0,4.0,9.0,2.0,0.0,4.0,5.0,8.0,8.6
2002-03,24.0,IND,NBA,42:48,5.0,7.0,4.0,5.0,5.0,7.0,1.0,2.0,2.0,5.0,5.0,13.0,2.0,0.0,3.0,4.0,15.0,17.1
2003-04,25.0,IND,NBA,32:53,6.0,14.0,5.0,6.0,4.0,9.0,3.0,4.0,2.0,8.0,8.0,9.0,4.0,1.0,4.0,6.0,17.0,16.0
2004-05,26.0,IND,NBA,39:38,7.0,19.0,2.0,5.0,7.0,15.0,4.0,5.0,2.0,5.0,7.0,12.0,5.0,1.0,7.0,5.0,17.0,13.2
2005-06,27.0,IND,NBA,7:15,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.6
2011-12,33.0,UTA,NBA,20:20,3.0,8.0,1.0,1.0,2.0,7.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,3.0,3.0,9.0,6.6
Career,,,,42:48,7.0,19.0,5.0,6.0,7.0,15.0,4.0,5.0,2.0,8.0,8.0,13.0,5.0,1.0,7.0,6.0,17.0,17.1
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,IND,NBA,42:48,7.0,19.0,5.0,6.0,7.0,15.0,4.0,5.0,2.0,8.0,8.0,13.0,5.0,1.0,7.0,6.0,17.0,17.1
1 Season,,UTA,NBA,20:20,3.0,8.0,1.0,1.0,2.0,7.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,3.0,3.0,9.0,6.6
