Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-18,UTA,@,LAL,"L, 126-140",*,32,12,21,0.571,3,9,0.333,4,4,1.0,2,3,5,2,2,0,1,4,31,24.2,-6
2025-11-16,UTA,,CHI,"W, 150-147 (2OT)",*,46,15,33,0.455,6,17,0.353,11,13,0.846,2,5,7,2,2,2,1,3,47,34.6,4
2025-11-13,UTA,,ATL,"L, 122-132",*,36,15,25,0.6,6,12,0.5,4,4,1.0,4,3,7,2,1,0,4,3,40,29.4,4
2025-11-11,UTA,,IND,"W, 152-128",*,35,13,19,0.684,5,7,0.714,4,5,0.8,3,0,3,2,0,1,0,4,35,29.1,12
2025-11-10,UTA,,MIN,"L, 113-120",*,35,6,15,0.4,4,7,0.571,5,6,0.833,4,4,8,3,1,0,1,4,21,17.0,-10
