"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2015-16,21,OKC,NBA,PG,10.0,0.0,64.0,0.269,17.9,0.615,0.038,0.231,0.192,0.154,0.385,0.313,0.0,0.5,0.4,0.0,0.2,0.2,1.0,0.0,0.0,0.2,0.5,1.0,0.0,
2016-17,22,CHI,NBA,PG,1.0,0.0,4.0,0.5,21.8,0.5,0.0,0.0,0.0,0.5,0.5,0.0,,,,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,26,PHO,NBA,PG,22.0,2.0,418.0,0.425,12.9,0.642,0.254,0.275,0.109,0.005,0.358,0.46,0.551,0.358,0.476,1.0,0.362,0.175,0.76,0.0,0.0,0.101,0.429,0.0,0.0,
2021-22,27,PHO,NBA,PG,13.0,0.0,172.0,0.297,14.4,0.595,0.216,0.216,0.135,0.027,0.405,0.386,0.375,0.25,0.5,1.0,0.167,0.294,0.2,0.014,1.0,0.0,,0.0,0.0,
2022-23,28,PHO,NBA,PG,7.0,4.0,152.0,0.479,18.9,0.438,0.063,0.188,0.125,0.063,0.563,0.571,0.667,0.778,0.167,0.667,0.407,0.333,0.818,0.0,0.0,0.333,0.333,0.0,0.0,
2023-24,29,PHI,NBA,PG,5.0,0.0,61.0,0.4,21.4,0.28,0.0,0.2,0.04,0.04,0.72,0.286,,0.2,1.0,0.0,0.444,0.0,0.625,0.0,0.0,0.056,0.0,0.0,0.0,
2024-25,30,NYK,NBA,PG,14.0,0.0,102.0,0.324,18.5,0.432,0.054,0.243,0.081,0.054,0.568,0.438,1.0,0.222,0.333,1.0,0.238,0.286,1.0,0.0,0.0,0.143,0.333,0.0,0.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,72.0,6.0,973.0,0.388,18.0,0.565,0.175,0.242,0.114,0.035,0.435,0.437,0.521,0.367,0.435,0.5,0.324,0.22,0.737,0.002,1.0,0.131,0.391,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,7.0,1108.0,0.388,18.0,0.565,0.175,0.242,0.114,0.035,0.435,0.437,0.521,0.367,0.435,0.5,0.324,0.22,0.737,0.002,1.0,0.131,0.391,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,42.0,6.0,742.0,0.403,15.4,0.6,0.216,0.248,0.117,0.019,0.4,0.455,0.515,0.385,0.432,0.833,0.325,0.221,0.707,0.003,1.0,0.127,0.375,0.0,0.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,14.0,0.0,102.0,0.324,18.5,0.432,0.054,0.243,0.081,0.054,0.568,0.438,1.0,0.222,0.333,1.0,0.238,0.286,1.0,0.0,0.0,0.143,0.333,0.0,0.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,10.0,0.0,64.0,0.269,17.9,0.615,0.038,0.231,0.192,0.154,0.385,0.313,0.0,0.5,0.4,0.0,0.2,0.2,1.0,0.0,0.0,0.2,0.5,1.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,5.0,0.0,61.0,0.4,21.4,0.28,0.0,0.2,0.04,0.04,0.72,0.286,,0.2,1.0,0.0,0.444,0.0,0.625,0.0,0.0,0.056,0.0,0.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,1.0,0.0,4.0,0.5,21.8,0.5,0.0,0.0,0.0,0.5,0.5,0.0,,,,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,
