"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2002-03,22.0,LAL,NBA,26:19,5.0,12.0,3.0,4.0,5.0,10.0,3.0,4.0,4.0,5.0,9.0,7.0,2.0,2.0,4.0,5.0,11.0,8.9
2003-04,23.0,LAL,NBA,42:43,13.0,22.0,4.0,6.0,9.0,16.0,3.0,4.0,2.0,6.0,8.0,5.0,3.0,2.0,3.0,4.0,30.0,22.8
2004-05,24.0,TOT,NBA,35:52,10.0,19.0,6.0,8.0,9.0,17.0,4.0,4.0,3.0,5.0,6.0,6.0,2.0,1.0,4.0,4.0,24.0,18.8
2004-05,24.0,LAL,NBA,16:22,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0
2004-05,24.0,CHA,NBA,35:52,10.0,19.0,6.0,8.0,9.0,17.0,4.0,4.0,2.0,5.0,6.0,6.0,2.0,1.0,4.0,4.0,24.0,18.8
2005-06,25.0,CHA,NBA,39:40,12.0,21.0,6.0,8.0,8.0,14.0,5.0,6.0,3.0,7.0,8.0,4.0,2.0,2.0,6.0,5.0,35.0,30.8
2007-08,27.0,IND,NBA,41:10,10.0,19.0,5.0,10.0,8.0,11.0,3.0,4.0,2.0,11.0,11.0,5.0,3.0,2.0,4.0,5.0,25.0,20.5
2008-09,28.0,PHI,NBA,19:28,4.0,6.0,2.0,3.0,2.0,3.0,4.0,4.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,10.0,11.5
2009-10,29.0,LAC,NBA,28:56,4.0,8.0,1.0,2.0,3.0,6.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,9.0,9.5
Career,,,,42:43,13.0,22.0,6.0,10.0,9.0,17.0,5.0,6.0,4.0,11.0,11.0,7.0,3.0,2.0,6.0,5.0,35.0,30.8
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,LAL,NBA,42:43,13.0,22.0,4.0,6.0,9.0,16.0,3.0,4.0,4.0,6.0,9.0,7.0,3.0,2.0,4.0,5.0,30.0,22.8
2 Seasons,,CHA,NBA,39:40,12.0,21.0,6.0,8.0,9.0,17.0,5.0,6.0,3.0,7.0,8.0,6.0,2.0,2.0,6.0,5.0,35.0,30.8
1 Season,,IND,NBA,41:10,10.0,19.0,5.0,10.0,8.0,11.0,3.0,4.0,2.0,11.0,11.0,5.0,3.0,2.0,4.0,5.0,25.0,20.5
1 Season,,PHI,NBA,19:28,4.0,6.0,2.0,3.0,2.0,3.0,4.0,4.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,10.0,11.5
1 Season,,LAC,NBA,28:56,4.0,8.0,1.0,2.0,3.0,6.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,9.0,9.5
