"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2010-11,20,BOS,NBA,PG,31.0,0.0,162.0,0.343,13.1,0.925,0.313,0.06,0.075,0.478,0.075,0.371,0.667,0.25,0.2,0.219,0.0,0.391,,0.06,4.0,0.2,0.0,0.0,0.0,
2011-12,21,BOS,NBA,PG,64.0,28.0,1368.0,0.498,11.1,0.866,0.41,0.087,0.057,0.311,0.134,0.511,0.661,0.2,0.522,0.4,0.407,0.629,1.0,0.045,14.0,0.648,0.571,0.0,0.0,DPOY-14
2012-13,22,BOS,NBA,PG,50.0,50.0,1435.0,0.402,13.9,0.736,0.295,0.069,0.067,0.305,0.264,0.432,0.482,0.273,0.313,0.445,0.317,0.487,0.95,0.019,8.0,0.825,0.337,0.0,0.0,"DPOY-12,DEF2"
2013-14,23,BOS,NBA,SG,60.0,58.0,1855.0,0.438,15.8,0.758,0.187,0.081,0.064,0.425,0.242,0.451,0.597,0.284,0.321,0.439,0.395,0.543,0.937,0.027,17.0,0.625,0.368,0.0,0.0,
2014-15,24,BOS,NBA,SG,77.0,77.0,2428.0,0.429,16.8,0.652,0.168,0.05,0.044,0.389,0.348,0.47,0.612,0.392,0.356,0.431,0.352,0.661,0.895,0.016,14.0,0.358,0.389,2.0,0.0,
2015-16,25,BOS,NBA,SG,76.0,72.0,2536.0,0.447,16.4,0.601,0.216,0.034,0.042,0.309,0.399,0.505,0.718,0.4,0.349,0.387,0.361,0.647,0.912,0.025,25.0,0.329,0.313,0.0,0.0,"DPOY-6,DEF1"
2016-17,26,BOS,NBA,SG,55.0,55.0,1835.0,0.463,15.1,0.643,0.27,0.076,0.066,0.231,0.357,0.504,0.622,0.356,0.529,0.408,0.39,0.614,0.815,0.031,23.0,0.296,0.39,1.0,0.0,
2017-18,27,2TM,NBA,SG,46.0,46.0,1433.0,0.414,12.9,0.675,0.227,0.13,0.099,0.219,0.325,0.436,0.599,0.346,0.355,0.358,0.369,0.685,0.92,0.026,13.0,0.335,0.426,0.0,0.0,
2017-18,27,DET,NBA,SG,40.0,40.0,1268.0,0.409,14.6,0.66,0.221,0.125,0.098,0.216,0.34,0.423,0.571,0.338,0.375,0.341,0.381,0.704,0.919,0.025,11.0,0.314,0.459,0.0,0.0,
2017-18,27,LAC,NBA,SG,6.0,6.0,165.0,0.473,11.2,0.836,0.291,0.182,0.109,0.255,0.164,0.543,0.813,0.4,0.167,0.5,0.111,0.56,1.0,0.036,2.0,0.778,0.143,0.0,0.0,
2018-19,28,2TM,NBA,SG,63.0,63.0,1905.0,0.408,17.2,0.597,0.161,0.1,0.074,0.262,0.403,0.446,0.49,0.344,0.4,0.472,0.351,0.611,0.86,0.003,2.0,0.359,0.386,3.0,0.0,
2018-19,28,LAC,NBA,SG,49.0,49.0,1463.0,0.383,16.6,0.59,0.176,0.105,0.064,0.245,0.41,0.415,0.473,0.318,0.444,0.408,0.337,0.631,0.948,0.005,2.0,0.436,0.36,2.0,0.0,
2018-19,28,MEM,NBA,SG,14.0,14.0,442.0,0.463,17.9,0.612,0.128,0.09,0.096,0.298,0.388,0.513,0.542,0.412,0.333,0.589,0.384,0.576,0.679,0.0,0.0,0.178,0.538,1.0,0.0,
2019-20,29,LAL,NBA,SG,49.0,44.0,1186.0,0.444,16.9,0.548,0.17,0.091,0.076,0.211,0.452,0.51,0.646,0.429,0.448,0.457,0.364,0.738,0.921,0.005,2.0,0.468,0.358,1.0,0.0,
2020-21,30,2TM,NBA,SG,27.0,6.0,602.0,0.374,18.2,0.409,0.158,0.099,0.035,0.117,0.591,0.443,0.741,0.353,0.167,0.2,0.327,0.71,0.939,0.0,0.0,0.396,0.375,0.0,0.0,
2020-21,30,MIA,NBA,SG,10.0,1.0,211.0,0.47,17.8,0.424,0.136,0.121,0.061,0.106,0.576,0.536,0.889,0.375,0.25,0.429,0.421,0.733,1.0,0.0,0.0,0.5,0.421,0.0,0.0,
2020-21,30,HOU,NBA,SG,17.0,5.0,391.0,0.314,18.5,0.4,0.171,0.086,0.019,0.124,0.6,0.381,0.667,0.333,0.0,0.077,0.27,0.688,0.882,0.0,0.0,0.333,0.333,0.0,0.0,
2021-22,31,LAL,NBA,SG,62.0,45.0,1406.0,0.423,17.8,0.4,0.129,0.091,0.083,0.089,0.6,0.471,0.6,0.281,0.483,0.452,0.39,0.621,0.902,0.003,1.0,0.533,0.375,0.0,0.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,660.0,544.0,18151.0,0.434,15.6,0.65,0.217,0.076,0.063,0.293,0.35,0.471,0.616,0.333,0.392,0.416,0.365,0.62,0.9,0.021,123.0,0.423,0.374,7.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,68.0,2255.0,0.434,15.6,0.65,0.217,0.076,0.063,0.293,0.35,0.471,0.616,0.333,0.392,0.416,0.365,0.62,0.9,0.021,15.0,0.423,0.374,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (7 Yrs),BOS (7 Yrs),BOS (7 Yrs),BOS (7 Yrs),,413.0,340.0,11619.0,0.442,14.6,0.69,0.236,0.062,0.055,0.337,0.31,0.477,0.625,0.32,0.389,0.416,0.366,0.603,0.898,0.026,105.0,0.427,0.369,3.0,0.0,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,111.0,89.0,2592.0,0.434,17.3,0.477,0.15,0.091,0.079,0.153,0.523,0.494,0.627,0.358,0.466,0.455,0.379,0.694,0.91,0.004,3.0,0.504,0.368,1.0,0.0,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,55.0,55.0,1628.0,0.394,13.9,0.619,0.189,0.114,0.069,0.246,0.381,0.435,0.533,0.333,0.394,0.419,0.326,0.617,0.949,0.008,4.0,0.453,0.341,2.0,0.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,40.0,40.0,1268.0,0.409,14.6,0.66,0.221,0.125,0.098,0.216,0.34,0.423,0.571,0.338,0.375,0.341,0.381,0.704,0.919,0.025,11.0,0.314,0.459,0.0,0.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,17.0,5.0,391.0,0.314,18.5,0.4,0.171,0.086,0.019,0.124,0.6,0.381,0.667,0.333,0.0,0.077,0.27,0.688,0.882,0.0,0.0,0.333,0.333,0.0,0.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,14.0,14.0,442.0,0.463,17.9,0.612,0.128,0.09,0.096,0.298,0.388,0.513,0.542,0.412,0.333,0.589,0.384,0.576,0.679,0.0,0.0,0.178,0.538,1.0,0.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,10.0,1.0,211.0,0.47,17.8,0.424,0.136,0.121,0.061,0.106,0.576,0.536,0.889,0.375,0.25,0.429,0.421,0.733,1.0,0.0,0.0,0.5,0.421,0.0,0.0,
