"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2014-15,19.0,MIL,NBA,41:58,11.0,17.0,1.0,3.0,11.0,15.0,13.0,14.0,5.0,8.0,11.0,5.0,3.0,1.0,5.0,4.0,23.0,20.3
2015-16,20.0,MIL,NBA,51:19,16.0,25.0,2.0,2.0,15.0,24.0,9.0,11.0,6.0,10.0,13.0,5.0,4.0,2.0,6.0,5.0,36.0,26.6
2016-17,21.0,MIL,NBA,46:01,13.0,26.0,5.0,7.0,13.0,23.0,10.0,10.0,4.0,11.0,13.0,9.0,3.0,3.0,4.0,5.0,33.0,30.4
2017-18,22.0,MIL,NBA,39:07,14.0,23.0,5.0,8.0,9.0,17.0,6.0,8.0,6.0,10.0,12.0,5.0,3.0,2.0,5.0,4.0,35.0,29.5
2018-19,23.0,TOT,NBA,42:25,11.0,21.0,3.0,6.0,10.0,15.0,8.0,10.0,5.0,13.0,15.0,9.0,3.0,2.0,7.0,6.0,28.0,26.0
2018-19,23.0,CHI,NBA,42:25,11.0,21.0,3.0,6.0,9.0,15.0,8.0,10.0,3.0,13.0,13.0,8.0,2.0,2.0,7.0,6.0,27.0,23.1
2018-19,23.0,WAS,NBA,38:10,11.0,18.0,3.0,5.0,10.0,13.0,8.0,10.0,5.0,11.0,15.0,9.0,3.0,2.0,7.0,6.0,28.0,26.0
2019-20,24.0,TOT,NBA,36:52,13.0,23.0,3.0,6.0,12.0,18.0,6.0,8.0,5.0,9.0,14.0,6.0,4.0,4.0,5.0,6.0,33.0,26.7
2019-20,24.0,ATL,NBA,36:52,13.0,23.0,3.0,6.0,12.0,18.0,6.0,8.0,5.0,9.0,14.0,5.0,4.0,4.0,5.0,6.0,33.0,26.7
2019-20,24.0,SAC,NBA,29:47,9.0,10.0,1.0,2.0,8.0,9.0,4.0,4.0,4.0,4.0,8.0,6.0,2.0,1.0,3.0,2.0,19.0,19.6
2020-21,25.0,TOT,NBA,26:54,6.0,10.0,1.0,3.0,5.0,7.0,5.0,6.0,4.0,6.0,8.0,4.0,1.0,1.0,2.0,3.0,18.0,15.7
2020-21,25.0,SAC,NBA,16:11,3.0,5.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,3.0,6.0,2.1
2020-21,25.0,BOS,NBA,26:54,6.0,10.0,1.0,3.0,5.0,7.0,5.0,6.0,4.0,6.0,8.0,4.0,1.0,1.0,2.0,3.0,18.0,15.7
2021-22,26.0,BOS,NBA,17:01,5.0,8.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,7.0,2.0,1.0,1.0,2.0,3.0,13.0,11.2
Career,,,,51:19,16.0,26.0,5.0,8.0,15.0,24.0,13.0,14.0,6.0,13.0,15.0,9.0,4.0,4.0,7.0,6.0,36.0,30.4
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,MIL,NBA,51:19,16.0,26.0,5.0,8.0,15.0,24.0,13.0,14.0,6.0,11.0,13.0,9.0,4.0,3.0,6.0,5.0,36.0,30.4
2 Seasons,,BOS,NBA,26:54,6.0,10.0,3.0,4.0,5.0,7.0,5.0,6.0,4.0,6.0,8.0,4.0,1.0,1.0,2.0,3.0,18.0,15.7
2 Seasons,,SAC,NBA,29:47,9.0,10.0,1.0,2.0,8.0,9.0,4.0,4.0,4.0,4.0,8.0,6.0,2.0,1.0,3.0,3.0,19.0,19.6
1 Season,,CHI,NBA,42:25,11.0,21.0,3.0,6.0,9.0,15.0,8.0,10.0,3.0,13.0,13.0,8.0,2.0,2.0,7.0,6.0,27.0,23.1
1 Season,,ATL,NBA,36:52,13.0,23.0,3.0,6.0,12.0,18.0,6.0,8.0,5.0,9.0,14.0,5.0,4.0,4.0,5.0,6.0,33.0,26.7
1 Season,,WAS,NBA,38:10,11.0,18.0,3.0,5.0,10.0,13.0,8.0,10.0,5.0,11.0,15.0,9.0,3.0,2.0,7.0,6.0,28.0,26.0
