"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2004-05,24,CHI,NBA,PG,6.0,6.0,213.0,0.45,0.418,0.515,0.535,0.69,0.563,0.29,0.33,101.0,89.0,145.0,111.0,91.0,106.0,89.0,168.0,
2005-06,25,CHI,NBA,PG,6.0,6.0,234.0,0.415,0.441,0.346,0.463,0.857,0.547,0.447,0.277,91.0,92.0,97.0,94.0,115.0,102.0,134.0,137.0,
2006-07,26,CHI,NBA,PG,10.0,10.0,362.0,0.376,0.419,0.302,0.432,0.769,0.471,0.222,0.368,82.0,86.0,84.0,87.0,102.0,87.0,68.0,173.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,28,CHI,NBA,SG,7.0,0.0,210.0,0.468,0.5,0.433,0.573,0.68,0.603,0.403,0.484,102.0,103.0,118.0,115.0,88.0,111.0,132.0,216.0,
2009-10,29,CHI,NBA,SG,5.0,5.0,196.0,0.423,0.389,0.5,0.5,0.714,0.533,0.269,0.308,92.0,79.0,141.0,100.0,94.0,98.0,90.0,139.0,
2010-11,30,ATL,NBA,PG,6.0,6.0,173.0,0.5,0.545,0.421,0.577,1.0,0.582,0.019,0.365,109.0,112.0,117.0,116.0,131.0,107.0,6.0,165.0,
2011-12,31,ATL,NBA,SG,6.0,4.0,141.0,0.433,0.5,0.375,0.533,1.0,0.551,0.067,0.533,97.0,105.0,108.0,109.0,133.0,104.0,24.0,236.0,
2012-13,32,CHI,NBA,PG,4.0,4.0,162.0,0.432,0.462,0.364,0.486,0.643,0.521,0.378,0.297,96.0,96.0,101.0,98.0,85.0,98.0,140.0,122.0,
2013-14,33,CHI,NBA,PG,5.0,5.0,167.0,0.411,0.432,0.368,0.473,0.5,0.476,0.071,0.339,90.0,89.0,102.0,94.0,66.0,88.0,25.0,131.0,
2014-15,34,CHI,NBA,SG,10.0,0.0,126.0,0.474,0.333,0.6,0.632,0.667,0.64,0.158,0.526,106.0,69.0,171.0,127.0,89.0,120.0,58.0,196.0,
2015-16,35,ATL,NBA,PG,6.0,0.0,27.0,0.286,0.25,0.333,0.357,,0.357,0.0,0.429,63.0,51.0,94.0,71.0,,66.0,0.0,151.0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,71.0,46.0,2011.0,0.428,0.44,0.407,0.502,0.744,0.536,0.256,0.361,94.0,91.0,114.0,102.0,99.0,100.0,82.0,164.0,
,,,,,,,,,,,,,,,,,,,,,,,,
CHI (8 Yrs),CHI (8 Yrs),CHI (8 Yrs),CHI (8 Yrs),,53.0,36.0,1670.0,0.423,0.43,0.41,0.494,0.739,0.534,0.292,0.35,93.0,89.0,114.0,100.0,98.0,99.0,93.0,160.0,
ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),,18.0,10.0,341.0,0.461,0.51,0.395,0.545,1.0,0.554,0.034,0.427,102.0,105.0,111.0,110.0,132.0,103.0,12.0,188.0,
