"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2010-11,20,PHI,NBA,PG,5.0,5.0,188.0,0.414,0.351,0.524,0.509,0.8,0.55,0.259,0.362,90.0,72.0,146.0,102.0,105.0,102.0,86.0,163.0,
2011-12,21,PHI,NBA,PG,13.0,13.0,494.0,0.413,0.415,0.408,0.469,0.864,0.519,0.246,0.274,92.0,87.0,117.0,96.0,115.0,99.0,89.0,121.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,24,NOP,NBA,PG,3.0,0.0,55.0,0.368,0.4,0.25,0.395,1.0,0.458,0.211,0.211,82.0,82.0,71.0,80.0,133.0,86.0,77.0,78.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,27,NOP,NBA,SG,9.0,9.0,348.0,0.518,0.6,0.32,0.565,0.7,0.581,0.176,0.294,112.0,118.0,88.0,108.0,91.0,105.0,70.0,87.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,30,MIL,NBA,PG,23.0,23.0,912.0,0.406,0.466,0.303,0.461,0.714,0.482,0.144,0.365,87.0,88.0,83.0,86.0,92.0,84.0,58.0,93.0,
2021-22,31,MIL,NBA,PG,12.0,12.0,463.0,0.379,0.41,0.316,0.432,0.839,0.461,0.132,0.336,82.0,77.0,89.0,81.0,108.0,81.0,53.0,84.0,
2022-23,32,MIL,NBA,PG,5.0,5.0,191.0,0.4,0.512,0.286,0.471,0.692,0.491,0.153,0.494,84.0,93.0,79.0,86.0,89.0,84.0,57.0,128.0,
2023-24,33,BOS,NBA,PG,19.0,19.0,720.0,0.503,0.585,0.402,0.593,0.955,0.617,0.114,0.451,106.0,107.0,110.0,109.0,122.0,106.0,47.0,114.0,
2024-25,34,BOS,NBA,PG,8.0,8.0,264.0,0.483,0.588,0.346,0.558,0.692,0.578,0.217,0.433,103.0,108.0,96.0,103.0,89.0,100.0,89.0,103.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,97.0,94.0,3635.0,0.432,0.482,0.344,0.494,0.789,0.521,0.164,0.36,93.0,92.0,95.0,94.0,103.0,93.0,64.0,103.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,40.0,40.0,1566.0,0.396,0.451,0.304,0.453,0.75,0.476,0.141,0.371,85.0,85.0,84.0,84.0,97.0,83.0,57.0,94.0,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,27.0,27.0,984.0,0.498,0.586,0.389,0.585,0.857,0.607,0.138,0.447,106.0,107.0,107.0,107.0,109.0,105.0,57.0,111.0,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,18.0,18.0,682.0,0.414,0.401,0.443,0.479,0.847,0.527,0.249,0.295,91.0,84.0,126.0,98.0,112.0,99.0,88.0,132.0,
NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),,12.0,9.0,403.0,0.503,0.578,0.315,0.548,0.735,0.569,0.18,0.286,111.0,114.0,87.0,105.0,96.0,103.0,71.0,86.0,
