Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,22.0,PHI,NBA,PG,1,0,15:19,3,6,0.5,0,2,0.0,0,0,,0,2,1,2,0,1,1,6
2022-23,32.0,MIL,NBA,PG,1,0,9:01,1,3,0.333,1,3,0.333,0,0,,0,0,2,0,0,0,0,3
Career,,,NBA,,2,0,24,4,9,0.444,1,5,0.2,0,0,,0,2,3,2,0,1,1,9
